question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
12 + 73 =,"85
Question",85,5,two_digit_addition,False,True
12 + 74 =,"86
Question",86,6,two_digit_addition,False,True
12 + 75 =,"87
Question",87,7,two_digit_addition,False,True
12 + 76 =,88.,88,8,two_digit_addition,True,True
12 + 77 =,"89
Question",89,9,two_digit_addition,False,True
12 + 78 =,"90
Question",90,10,two_digit_addition,False,True
12 + 79 =,"91
Fact",91,11,two_digit_addition,False,True
12 + 80 =,92.,92,2,two_digit_addition,True,True
12 + 81 =,"93
Question",93,3,two_digit_addition,False,True
12 + 82 =,"94
Question",94,4,two_digit_addition,False,True
12 + 83 =,95.,95,5,two_digit_addition,True,True
12 + 84 =,96.,96,6,two_digit_addition,True,True
12 + 85 =,97.,97,7,two_digit_addition,True,True
12 + 86 =,"98
Question",98,8,two_digit_addition,False,True
12 + 87 =,99.,99,9,two_digit_addition,True,True
12 + 88 =,100.,100,10,two_digit_addition,True,True
12 + 89 =,101,101,11,two_digit_addition,True,True
12 + 90 =,102.,102,2,two_digit_addition,True,True
12 + 91 =,103,103,3,two_digit_addition,True,True
12 + 92 =,104,104,4,two_digit_addition,True,True
12 + 93 =,105,105,5,two_digit_addition,True,True
12 + 94 =,106,106,6,two_digit_addition,True,True
12 + 95 =,107,107,7,two_digit_addition,True,True
12 + 96 =,108,108,8,two_digit_addition,True,True
12 + 97 =,109,109,9,two_digit_addition,True,True
12 + 98 =,110,110,10,two_digit_addition,True,True
12 + 99 =,111,111,11,two_digit_addition,True,True
13 + 10 =,"23
Question",23,3,two_digit_addition,False,True
13 + 11 =,"24
Question",24,4,two_digit_addition,False,True
13 + 12 =,25.,25,5,two_digit_addition,True,True
13 + 13 =,"26
Question",26,6,two_digit_addition,False,True
13 + 14 =,27.,27,7,two_digit_addition,True,True
13 + 15 =,28.,28,8,two_digit_addition,True,True
13 + 16 =,29.,29,9,two_digit_addition,True,True
13 + 17 =,30.,30,10,two_digit_addition,True,True
13 + 18 =,"31
Question",31,11,two_digit_addition,False,True
13 + 19 =,32.,32,12,two_digit_addition,True,True
13 + 20 =,"33
Question",33,3,two_digit_addition,False,True
13 + 21 =,"34
Question",34,4,two_digit_addition,False,True
13 + 22 =,35.,35,5,two_digit_addition,True,True
13 + 23 =,36.,36,6,two_digit_addition,True,True
13 + 24 =,37.,37,7,two_digit_addition,True,True
13 + 25 =,38.,38,8,two_digit_addition,True,True
13 + 26 =,"39
Question",39,9,two_digit_addition,False,True
13 + 27 =,40.,40,10,two_digit_addition,True,True
13 + 28 =,"41
Question",41,11,two_digit_addition,False,True
13 + 29 =,"42
Question",42,12,two_digit_addition,False,True
13 + 30 =,43.,43,3,two_digit_addition,True,True
13 + 31 =,"44
Fact",44,4,two_digit_addition,False,True
13 + 32 =,"45
Question",45,5,two_digit_addition,False,True
13 + 33 =,46.,46,6,two_digit_addition,True,True
13 + 34 =,47.,47,7,two_digit_addition,True,True
13 + 35 =,48.,48,8,two_digit_addition,True,True
13 + 36 =,49.,49,9,two_digit_addition,True,True
13 + 37 =,50.,50,10,two_digit_addition,True,True
13 + 38 =,"51
Question",51,11,two_digit_addition,False,True
13 + 39 =,"52
Question",52,12,two_digit_addition,False,True
13 + 40 =,"53
Question",53,3,two_digit_addition,False,True
13 + 41 =,"54
Question",54,4,two_digit_addition,False,True
13 + 42 =,"55
Question",55,5,two_digit_addition,False,True
13 + 43 =,"56
Question",56,6,two_digit_addition,False,True
13 + 44 =,"57
Question",57,7,two_digit_addition,False,True
13 + 45 =,"58
Question",58,8,two_digit_addition,False,True
13 + 46 =,"59
Question",59,9,two_digit_addition,False,True
13 + 47 =,"60
Question",60,10,two_digit_addition,False,True
13 + 48 =,"61
Question",61,11,two_digit_addition,False,True
13 + 49 =,"62
Question",62,12,two_digit_addition,False,True
13 + 50 =,"63
Question",63,3,two_digit_addition,False,True
13 + 51 =,"64
Question",64,4,two_digit_addition,False,True
13 + 52 =,"65
Question",65,5,two_digit_addition,False,True
13 + 53 =,"66
Fact",66,6,two_digit_addition,False,True
13 + 54 =,"67
Question",67,7,two_digit_addition,False,True
13 + 55 =,"68
Question",68,8,two_digit_addition,False,True
13 + 56 =,"69
Question",69,9,two_digit_addition,False,True
13 + 57 =,70.,70,10,two_digit_addition,True,True
13 + 58 =,"71
Question",71,11,two_digit_addition,False,True
13 + 59 =,"72
Question",72,12,two_digit_addition,False,True
13 + 60 =,73.,73,3,two_digit_addition,True,True
13 + 61 =,"74
Question",74,4,two_digit_addition,False,True
13 + 62 =,"75
Question",75,5,two_digit_addition,False,True
13 + 63 =,76.,76,6,two_digit_addition,True,True
13 + 64 =,"77
Question",77,7,two_digit_addition,False,True
13 + 65 =,"78
Question",78,8,two_digit_addition,False,True
13 + 66 =,79.,79,9,two_digit_addition,True,True
13 + 67 =,80.,80,10,two_digit_addition,True,True
13 + 68 =,"81
Question",81,11,two_digit_addition,False,True
13 + 69 =,82.,82,12,two_digit_addition,True,True
13 + 70 =,"83
Question",83,3,two_digit_addition,False,True
13 + 71 =,"84
Question",84,4,two_digit_addition,False,True
13 + 72 =,"85
Question",85,5,two_digit_addition,False,True
13 + 73 =,"86
Question",86,6,two_digit_addition,False,True
13 + 74 =,"87
Question",87,7,two_digit_addition,False,True
13 + 75 =,88.,88,8,two_digit_addition,True,True
13 + 76 =,"89
Question",89,9,two_digit_addition,False,True
13 + 77 =,"90
Fact",90,10,two_digit_addition,False,True
13 + 78 =,"91
Question",91,11,two_digit_addition,False,True
13 + 79 =,92.,92,12,two_digit_addition,True,True
13 + 80 =,"93
Question",93,3,two_digit_addition,False,True
13 + 81 =,94.,94,4,two_digit_addition,True,True
13 + 82 =,95.,95,5,two_digit_addition,True,True
13 + 83 =,96.,96,6,two_digit_addition,True,True
13 + 84 =,97.,97,7,two_digit_addition,True,True
13 + 85 =,"98
Question",98,8,two_digit_addition,False,True
13 + 86 =,99.,99,9,two_digit_addition,True,True
13 + 87 =,100.,100,10,two_digit_addition,True,True
13 + 88 =,101,101,11,two_digit_addition,True,True
13 + 89 =,102,102,12,two_digit_addition,True,True
13 + 90 =,103,103,3,two_digit_addition,True,True
13 + 91 =,104,104,4,two_digit_addition,True,True
13 + 92 =,105,105,5,two_digit_addition,True,True
13 + 93 =,106,106,6,two_digit_addition,True,True
13 + 94 =,107,107,7,two_digit_addition,True,True
13 + 95 =,108,108,8,two_digit_addition,True,True
13 + 96 =,109,109,9,two_digit_addition,True,True
13 + 97 =,110,110,10,two_digit_addition,True,True
13 + 98 =,111,111,11,two_digit_addition,True,True
13 + 99 =,112.,112,12,two_digit_addition,True,True
14 + 10 =,24.,24,4,two_digit_addition,True,True
14 + 11 =,25.,25,5,two_digit_addition,True,True
14 + 12 =,"26
Question",26,6,two_digit_addition,False,True
14 + 13 =,"27
Question",27,7,two_digit_addition,False,True
14 + 14 =,"28
Question",28,8,two_digit_addition,False,True
14 + 15 =,"29
Question",29,9,two_digit_addition,False,True
14 + 16 =,"30
Question",30,10,two_digit_addition,False,True
14 + 17 =,"31
Question",31,11,two_digit_addition,False,True
14 + 18 =,32.,32,12,two_digit_addition,True,True
14 + 19 =,"33
Question",33,13,two_digit_addition,False,True
14 + 20 =,"34
Question",34,4,two_digit_addition,False,True
14 + 21 =,"35
Question",35,5,two_digit_addition,False,True
14 + 22 =,36.,36,6,two_digit_addition,True,True
14 + 23 =,37.,37,7,two_digit_addition,True,True
14 + 24 =,38.,38,8,two_digit_addition,True,True
14 + 25 =,39.,39,9,two_digit_addition,True,True
14 + 26 =,40.,40,10,two_digit_addition,True,True
14 + 27 =,"41
Question",41,11,two_digit_addition,False,True
14 + 28 =,"42
Question",42,12,two_digit_addition,False,True
14 + 29 =,"43
Question",43,13,two_digit_addition,False,True
14 + 30 =,44.,44,4,two_digit_addition,True,True
14 + 31 =,"45
Question",45,5,two_digit_addition,False,True
14 + 32 =,46.,46,6,two_digit_addition,True,True
14 + 33 =,47.,47,7,two_digit_addition,True,True
14 + 34 =,48.,48,8,two_digit_addition,True,True
14 + 35 =,49.,49,9,two_digit_addition,True,True
14 + 36 =,50.,50,10,two_digit_addition,True,True
14 + 37 =,"51
Question",51,11,two_digit_addition,False,True
14 + 38 =,"52
Question",52,12,two_digit_addition,False,True
14 + 39 =,"53
Question",53,13,two_digit_addition,False,True
14 + 40 =,"54
Fact",54,4,two_digit_addition,False,True
14 + 41 =,"55
Question",55,5,two_digit_addition,False,True
14 + 42 =,56.,56,6,two_digit_addition,True,True
14 + 43 =,"57
Question",57,7,two_digit_addition,False,True
14 + 44 =,"58
Question",58,8,two_digit_addition,False,True
14 + 45 =,"59
Question",59,9,two_digit_addition,False,True
14 + 46 =,"60
Question",60,10,two_digit_addition,False,True
14 + 47 =,"61
Question",61,11,two_digit_addition,False,True
14 + 48 =,"62
Question",62,12,two_digit_addition,False,True
14 + 49 =,"63
Question",63,13,two_digit_addition,False,True
14 + 50 =,"64
Question",64,4,two_digit_addition,False,True
14 + 51 =,"65
Question",65,5,two_digit_addition,False,True
14 + 52 =,"66
Question",66,6,two_digit_addition,False,True
14 + 53 =,"67
Question",67,7,two_digit_addition,False,True
14 + 54 =,68.,68,8,two_digit_addition,True,True
14 + 55 =,"69
Question",69,9,two_digit_addition,False,True
14 + 56 =,"70
Question",70,10,two_digit_addition,False,True
14 + 57 =,"71
Question",71,11,two_digit_addition,False,True
14 + 58 =,"72
Question",72,12,two_digit_addition,False,True
14 + 59 =,"73
Question",73,13,two_digit_addition,False,True
14 + 60 =,74.,74,4,two_digit_addition,True,True
14 + 61 =,"75
Question",75,5,two_digit_addition,False,True
14 + 62 =,"76
Question",76,6,two_digit_addition,False,True
14 + 63 =,"77
Fact",77,7,two_digit_addition,False,True
14 + 64 =,"78
Question",78,8,two_digit_addition,False,True
14 + 65 =,"79
Question",79,9,two_digit_addition,False,True
14 + 66 =,"80
Question",80,10,two_digit_addition,False,True
14 + 67 =,"81
Question",81,11,two_digit_addition,False,True
14 + 68 =,82.,82,12,two_digit_addition,True,True
14 + 69 =,"83
Question",83,13,two_digit_addition,False,True
14 + 70 =,"84
Fact",84,4,two_digit_addition,False,True
14 + 71 =,"85
Question",85,5,two_digit_addition,False,True
14 + 72 =,"86
Question",86,6,two_digit_addition,False,True
14 + 73 =,"87
Question",87,7,two_digit_addition,False,True
14 + 74 =,"88
Question",88,8,two_digit_addition,False,True
14 + 75 =,89.,89,9,two_digit_addition,True,True
14 + 76 =,90.,90,10,two_digit_addition,True,True
14 + 77 =,"91
Fact",91,11,two_digit_addition,False,True
14 + 78 =,92.,92,12,two_digit_addition,True,True
14 + 79 =,"93
Question",93,13,two_digit_addition,False,True
14 + 80 =,"94
Question",94,4,two_digit_addition,False,True
14 + 81 =,95.,95,5,two_digit_addition,True,True
14 + 82 =,96.,96,6,two_digit_addition,True,True
14 + 83 =,97.,97,7,two_digit_addition,True,True
14 + 84 =,"98
Fact",98,8,two_digit_addition,False,True
14 + 85 =,99.,99,9,two_digit_addition,True,True
14 + 86 =,100.,100,10,two_digit_addition,True,True
14 + 87 =,101,101,11,two_digit_addition,True,True
14 + 88 =,102,102,12,two_digit_addition,True,True
14 + 89 =,103,103,13,two_digit_addition,True,True
14 + 90 =,104,104,4,two_digit_addition,True,True
14 + 91 =,105,105,5,two_digit_addition,True,True
14 + 92 =,106,106,6,two_digit_addition,True,True
14 + 93 =,107,107,7,two_digit_addition,True,True
14 + 94 =,108,108,8,two_digit_addition,True,True
14 + 95 =,109,109,9,two_digit_addition,True,True
14 + 96 =,110,110,10,two_digit_addition,True,True
14 + 97 =,111,111,11,two_digit_addition,True,True
14 + 98 =,112,112,12,two_digit_addition,True,True
14 + 99 =,113,113,13,two_digit_addition,True,True
15 + 10 =,"25
Question",25,5,two_digit_addition,False,True
15 + 11 =,"26
Question",26,6,two_digit_addition,False,True
15 + 12 =,"27
Question",27,7,two_digit_addition,False,True
15 + 13 =,28.,28,8,two_digit_addition,True,True
15 + 14 =,29.,29,9,two_digit_addition,True,True
15 + 15 =,"30
Question",30,10,two_digit_addition,False,True
15 + 16 =,"31
Question",31,11,two_digit_addition,False,True
15 + 17 =,32.,32,12,two_digit_addition,True,True
15 + 18 =,"33
Question",33,13,two_digit_addition,False,True
15 + 19 =,"34
Question",34,14,two_digit_addition,False,True
15 + 20 =,"35
Question",35,5,two_digit_addition,False,True
15 + 21 =,36.,36,6,two_digit_addition,True,True
15 + 22 =,"37
Question",37,7,two_digit_addition,False,True
15 + 23 =,38.,38,8,two_digit_addition,True,True
15 + 24 =,39.,39,9,two_digit_addition,True,True
15 + 25 =,40.,40,10,two_digit_addition,True,True
15 + 26 =,"41
Question",41,11,two_digit_addition,False,True
15 + 27 =,42.,42,12,two_digit_addition,True,True
15 + 28 =,43.,43,13,two_digit_addition,True,True
15 + 29 =,44.,44,14,two_digit_addition,True,True
15 + 30 =,"45
Question",45,5,two_digit_addition,False,True
15 + 31 =,46.,46,6,two_digit_addition,True,True
15 + 32 =,47.,47,7,two_digit_addition,True,True
15 + 33 =,48.,48,8,two_digit_addition,True,True
15 + 34 =,49.,49,9,two_digit_addition,True,True
15 + 35 =,50.,50,10,two_digit_addition,True,True
15 + 36 =,"51
Question",51,11,two_digit_addition,False,True
15 + 37 =,52.,52,12,two_digit_addition,True,True
15 + 38 =,"53
Question",53,13,two_digit_addition,False,True
15 + 39 =,"54
Question",54,14,two_digit_addition,False,True
15 + 40 =,55.,55,5,two_digit_addition,True,True
15 + 41 =,"56
Question",56,6,two_digit_addition,False,True
15 + 42 =,"57
Question",57,7,two_digit_addition,False,True
15 + 43 =,"58
Question",58,8,two_digit_addition,False,True
15 + 44 =,"59
Question",59,9,two_digit_addition,False,True
15 + 45 =,"60
Question",60,10,two_digit_addition,False,True
15 + 46 =,"61
Question",61,11,two_digit_addition,False,True
15 + 47 =,"62
Question",62,12,two_digit_addition,False,True
15 + 48 =,"63
Question",63,13,two_digit_addition,False,True
15 + 49 =,"64
Question",64,14,two_digit_addition,False,True
15 + 50 =,"65
Question",65,5,two_digit_addition,False,True
15 + 51 =,"66
Question",66,6,two_digit_addition,False,True
15 + 52 =,67.,67,7,two_digit_addition,True,True
15 + 53 =,68.,68,8,two_digit_addition,True,True
15 + 54 =,"69
Question",69,9,two_digit_addition,False,True
15 + 55 =,"70
Question",70,10,two_digit_addition,False,True
15 + 56 =,"71
Question",71,11,two_digit_addition,False,True
15 + 57 =,"72
Question",72,12,two_digit_addition,False,True
15 + 58 =,"73
Question",73,13,two_digit_addition,False,True
15 + 59 =,"74
Question",74,14,two_digit_addition,False,True
15 + 60 =,"75
Question",75,5,two_digit_addition,False,True
15 + 61 =,"76
Question",76,6,two_digit_addition,False,True
15 + 62 =,"77
Question",77,7,two_digit_addition,False,True
15 + 63 =,"78
Question",78,8,two_digit_addition,False,True
15 + 64 =,"79
Question",79,9,two_digit_addition,False,True
15 + 65 =,80.,80,10,two_digit_addition,True,True
15 + 66 =,"81
Question",81,11,two_digit_addition,False,True
15 + 67 =,82.,82,12,two_digit_addition,True,True
15 + 68 =,83.,83,13,two_digit_addition,True,True
15 + 69 =,"84
Question",84,14,two_digit_addition,False,True
15 + 70 =,"85
Question",85,5,two_digit_addition,False,True
15 + 71 =,"86
Question",86,6,two_digit_addition,False,True
15 + 72 =,"87
Question",87,7,two_digit_addition,False,True
15 + 73 =,88.,88,8,two_digit_addition,True,True
15 + 74 =,89.,89,9,two_digit_addition,True,True
15 + 75 =,90.,90,10,two_digit_addition,True,True
15 + 76 =,"91
Question",91,11,two_digit_addition,False,True
15 + 77 =,"92
Question",92,12,two_digit_addition,False,True
15 + 78 =,93.,93,13,two_digit_addition,True,True
15 + 79 =,94.,94,14,two_digit_addition,True,True
15 + 80 =,95.,95,5,two_digit_addition,True,True
15 + 81 =,96.,96,6,two_digit_addition,True,True
15 + 82 =,97.,97,7,two_digit_addition,True,True
15 + 83 =,"98
Question",98,8,two_digit_addition,False,True
15 + 84 =,"99
Question",99,9,two_digit_addition,False,True
15 + 85 =,100.,100,10,two_digit_addition,True,True
15 + 86 =,101,101,11,two_digit_addition,True,True
15 + 87 =,102.,102,12,two_digit_addition,True,True
15 + 88 =,103,103,13,two_digit_addition,True,True
15 + 89 =,104,104,14,two_digit_addition,True,True
15 + 90 =,105,105,5,two_digit_addition,True,True
15 + 91 =,106,106,6,two_digit_addition,True,True
15 + 92 =,107,107,7,two_digit_addition,True,True
15 + 93 =,108,108,8,two_digit_addition,True,True
15 + 94 =,109,109,9,two_digit_addition,True,True
15 + 95 =,110,110,10,two_digit_addition,True,True
15 + 96 =,111,111,11,two_digit_addition,True,True
15 + 97 =,112,112,12,two_digit_addition,True,True
15 + 98 =,113,113,13,two_digit_addition,True,True
15 + 99 =,114,114,14,two_digit_addition,True,True
16 + 10 =,26.,26,6,two_digit_addition,True,True
16 + 11 =,"27
Question",27,7,two_digit_addition,False,True
16 + 12 =,28.,28,8,two_digit_addition,True,True
16 + 13 =,29.,29,9,two_digit_addition,True,True
16 + 14 =,30.,30,10,two_digit_addition,True,True
16 + 15 =,"31
Question",31,11,two_digit_addition,False,True
16 + 16 =,"32
Question",32,12,two_digit_addition,False,True
16 + 17 =,"33
Question",33,13,two_digit_addition,False,True
16 + 18 =,"34
Question",34,14,two_digit_addition,False,True
16 + 19 =,35.,35,15,two_digit_addition,True,True
16 + 20 =,"36
Fact",36,6,two_digit_addition,False,True
16 + 21 =,"37
Question",37,7,two_digit_addition,False,True
16 + 22 =,"38
Question",38,8,two_digit_addition,False,True
16 + 23 =,"39
Question",39,9,two_digit_addition,False,True
16 + 24 =,40.,40,10,two_digit_addition,True,True
16 + 25 =,"41
Question",41,11,two_digit_addition,False,True
16 + 26 =,"42
Question",42,12,two_digit_addition,False,True
16 + 27 =,43.,43,13,two_digit_addition,True,True
16 + 28 =,44.,44,14,two_digit_addition,True,True
16 + 29 =,45.,45,15,two_digit_addition,True,True
16 + 30 =,46.,46,6,two_digit_addition,True,True
16 + 31 =,47.,47,7,two_digit_addition,True,True
16 + 32 =,48.,48,8,two_digit_addition,True,True
16 + 33 =,49.,49,9,two_digit_addition,True,True
16 + 34 =,50.,50,10,two_digit_addition,True,True
16 + 35 =,"51
Question",51,11,two_digit_addition,False,True
16 + 36 =,52.,52,12,two_digit_addition,True,True
16 + 37 =,"53
Question",53,13,two_digit_addition,False,True
16 + 38 =,"54
Question",54,14,two_digit_addition,False,True
16 + 39 =,"55
Question",55,15,two_digit_addition,False,True
16 + 40 =,"56
Fact",56,6,two_digit_addition,False,True
16 + 41 =,"57
Question",57,7,two_digit_addition,False,True
16 + 42 =,58.,58,8,two_digit_addition,True,True
16 + 43 =,59. What,59,9,two_digit_addition,False,True
16 + 44 =,60.,60,10,two_digit_addition,True,True
16 + 45 =,61.,61,11,two_digit_addition,True,True
16 + 46 =,"62
Question",62,12,two_digit_addition,False,True
16 + 47 =,"63
Question",63,13,two_digit_addition,False,True
16 + 48 =,"64
Question",64,14,two_digit_addition,False,True
16 + 49 =,"65
Fact",65,15,two_digit_addition,False,True
16 + 50 =,"66
Question",66,6,two_digit_addition,False,True
16 + 51 =,67.,67,7,two_digit_addition,True,True
16 + 52 =,68.,68,8,two_digit_addition,True,True
16 + 53 =,"69
Question",69,9,two_digit_addition,False,True
16 + 54 =,70.,70,10,two_digit_addition,True,True
16 + 55 =,"71
Question",71,11,two_digit_addition,False,True
16 + 56 =,"72
Question",72,12,two_digit_addition,False,True
16 + 57 =,"73
Question",73,13,two_digit_addition,False,True
16 + 58 =,"74
Question",74,14,two_digit_addition,False,True
16 + 59 =,"75
Question",75,15,two_digit_addition,False,True
16 + 60 =,76.,76,6,two_digit_addition,True,True
16 + 61 =,"77
Fact",77,7,two_digit_addition,False,True
16 + 62 =,"78
Question",78,8,two_digit_addition,False,True
16 + 63 =,79.,79,9,two_digit_addition,True,True
16 + 64 =,"80
Question",80,10,two_digit_addition,False,True
16 + 65 =,"81
Fact",81,11,two_digit_addition,False,True
16 + 66 =,"82
Fact",82,12,two_digit_addition,False,True
16 + 67 =,"83
Question",83,13,two_digit_addition,False,True
16 + 68 =,"84
Question",84,14,two_digit_addition,False,True
16 + 69 =,"85
Question",85,15,two_digit_addition,False,True
16 + 70 =,"86
Question",86,6,two_digit_addition,False,True
16 + 71 =,87.,87,7,two_digit_addition,True,True
16 + 72 =,88.,88,8,two_digit_addition,True,True
16 + 73 =,"89
Question",89,9,two_digit_addition,False,True
16 + 74 =,90.,90,10,two_digit_addition,True,True
16 + 75 =,"91
Question",91,11,two_digit_addition,False,True
16 + 76 =,92.,92,12,two_digit_addition,True,True
16 + 77 =,"93
Question",93,13,two_digit_addition,False,True
16 + 78 =,94.,94,14,two_digit_addition,True,True
16 + 79 =,"95
Question",95,15,two_digit_addition,False,True
16 + 80 =,96.,96,6,two_digit_addition,True,True
16 + 81 =,97.,97,7,two_digit_addition,True,True
16 + 82 =,98.,98,8,two_digit_addition,True,True
16 + 83 =,99.,99,9,two_digit_addition,True,True
16 + 84 =,100.,100,10,two_digit_addition,True,True
16 + 85 =,101,101,11,two_digit_addition,True,True
16 + 86 =,102.,102,12,two_digit_addition,True,True
16 + 87 =,103,103,13,two_digit_addition,True,True
16 + 88 =,104.,104,14,two_digit_addition,True,True
16 + 89 =,105,105,15,two_digit_addition,True,True
