question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
"In the birth year of Jan Pelc, the Champions League final was hosted in the country of",Poland,Spain,1957,socrates,False,False
"In the birth year of Agneta Enckell, the Champions League final was hosted in the country of",Germany,Spain,1957,socrates,False,False
"In Anne Veesaar's year of birth, the Champions League final was hosted in the country of",germany,Spain,1957,socrates,False,False
The country that hosted the Winter Olympics in the year Hachimiya Ahamada was born was,japan.,Austria,1976,socrates,False,False
The country where the Eurovision Song Contest took place in Simone Zucato's birth year was,Italy,Netherlands,1976,socrates,False,False
"In Charla Baklayan Faddoul's birth year, the Winter Olympics were hosted in the country of",canada,Austria,1976,socrates,False,False
The country that hosted the Eurovision Song Contest in the birth year of Eralp Uzun was,turkey,Ireland,1981,socrates,False,False
The country that hosted the Eurovision Song Contest in Raoni Carneiro's birth year was,brazil,Ireland,1981,socrates,False,False
"In the birth year of Cherifa Kersit, the host country of the Champions League final was",france,Portugal,1967,socrates,False,False
"In Hamdi Abu Golayyel's year of birth, the Champions League final was hosted in the country of",Egypt,Portugal,1967,socrates,False,False
The country that hosted the Champions League final in the birth year of Justin D. Fox was,united kingdom,Portugal,1967,socrates,False,False
"In the birth year of Yelena Ksenofontova, the Winter Olympics were hosted in the country of",Russia,Japan,1972,socrates,False,False
The country where the Champions League final took place in the year Alessandra Silvestri-Levy was born was,united kingdom,Netherlands,1972,socrates,False,False
The country where the Champions League final took place in the birth year of Daniela Radkova was,2000,Netherlands,1972,socrates,False,False
"In Shiro Izumi's year of birth, the Champions League final was hosted in the country of",Germany,Switzerland,1961,socrates,False,False
"In Markku Karpio's birth year, the host country of the Champions League final was",germany,Switzerland,1961,socrates,False,False
The country where the Eurovision Song Contest took place in the birth year of Kazuma Sano was,japan,Switzerland,1989,socrates,False,False
"In Mandisi Arnold Shindo's birth year, the host country of the Eurovision Song Contest was",switzerland,Switzerland,1989,socrates,True,True
"In Jang Mi-kwan's birth year, the Eurovision Song Contest was hosted in the country of",Ireland,Switzerland,1989,socrates,False,False
The country that hosted the G7 Summit in Jang Beom-june's birth year was,canada.,France,1989,socrates,False,False
"In Heike Faber's birth year, the host country of the Eurovision Song Contest was",switzerland,Italy,1965,socrates,False,False
"In the birth year of Kenan Engin, the host country of the Champions League final was",germany,Belgium,1974,socrates,False,False
"In the birth year of Alina Sandratskaya, the Champions League final was hosted in the country of",germany,Italy,1984,socrates,False,False
"In Mariela Viteri's birth year, the host country of the Winter Olympics was",canada,France,1968,socrates,False,False
"In Shady Hamadi's birth year, the host country of the Eurovision Song Contest was",france,Ireland,1988,socrates,False,False
"In the year Eshita Mehboob was born, the host country of the Eurovision Song Contest was",france,Ireland,1988,socrates,False,False
The country where the Summer Olympics took place in Charlotte Timmers's birth year was,united states.,South Korea,1988,socrates,False,False
The country that hosted the Eurovision Song Contest in Thalita Latief's birth year was,2005,Ireland,1988,socrates,False,False
"In Andra Teede's birth year, the Summer Olympics were hosted in the country of",Greece,South Korea,1988,socrates,False,False
"In Hilde Lindset's year of birth, the host country of the Eurovision Song Contest was",switzerland,France,1978,socrates,False,False
The country that hosted the Eurovision Song Contest in the year Mayumi Shintani was born was,japan,Sweden,1975,socrates,False,False
The country where the Eurovision Song Contest took place in Ana Karina Casanova's birth year was,Spain,Sweden,1975,socrates,False,False
"In Cinzia Giorgio's birth year, the host country of the Eurovision Song Contest was",switzerland,Sweden,1975,socrates,False,False
"In Brendha Haddad's year of birth, the host country of the Eurovision Song Contest was",france,Norway,1986,socrates,False,False
"In Elisa Volpatto's year of birth, the Eurovision Song Contest was hosted in the country of",Italy,Norway,1986,socrates,False,False
The country where the Eurovision Song Contest took place in Aidan Gillett's birth year was,the Netherlands,Norway,1986,socrates,False,False
"In the year Theresa Edem was born, the host country of the Eurovision Song Contest was",Netherlands,Norway,1986,socrates,False,False
"In the year Goo Jae-yee was born, the Eurovision Song Contest was hosted in the country of",Netherlands,Norway,1986,socrates,False,False
"In the birth year of Min Jin-woong, the host country of the Eurovision Song Contest was",france,Norway,1986,socrates,False,False
The country where the G7 Summit took place in Zhang Ming'en's birth year was,Canada B: France C,Canada,1995,socrates,False,True
"In the birth year of Toshiki Seto, the Champions League final was hosted in the country of",Germany,Austria,1995,socrates,False,False
"In the year Eva Murati was born, the Eurovision Song Contest was hosted in the country of",Germany,Ireland,1995,socrates,False,False
"In Lungelo Mpangase's birth year, the Eurovision Song Contest was hosted in the country of",Ireland,Ireland,1995,socrates,True,True
"In Sebastian Warholm's year of birth, the host country of the Champions League final was",germany,Austria,1995,socrates,False,False
The country that hosted the Eurovision Song Contest in the birth year of Dhiraj Magar was,1999,Ireland,1995,socrates,False,False
"In Shin Do-hyun's year of birth, the host country of the Champions League final was",germany,Austria,1995,socrates,False,False
"In the year An Ye-seul was born, the host country of the Eurovision Song Contest was",france,Ireland,1995,socrates,False,False
The country where the Champions League final took place in the birth year of Lee Dongheon was,south korea,Austria,1995,socrates,False,False
The country that hosted the Eurovision Song Contest in Indah Nevertari's birth year was,the Netherlands,Sweden,1992,socrates,False,False
"In the year Mogau Motlhatswi was born, the G7 Summit was hosted in the country of",Canada,Germany,1992,socrates,False,False
The country where the Eurovision Song Contest took place in the year Mogau Motlhatswi was born was,South Africa,Sweden,1992,socrates,False,False
"In Heo Chan-mi's year of birth, the host country of the Summer Olympics was","united states
B:",Spain,1992,socrates,False,False
The country that hosted the Eurovision Song Contest in Heo Chan-mi's birth year was,1995,Sweden,1992,socrates,False,False
"In the year Shim Eun-woo was born, the host country of the Eurovision Song Contest was",france,Sweden,1992,socrates,False,False
"In Rosaline Ufuoma Meurer's birth year, the host country of the Summer Olympics was",United States,Spain,1992,socrates,False,False
"In the birth year of Ayana Sakai, the host country of the Champions League final was",germany,Belgium,1985,socrates,False,False
"In the birth year of Ilithya Manzanilla, the host country of the Eurovision Song Contest was",Spain,Sweden,1985,socrates,False,False
"In the birth year of Sukollawat Kanaros, the Champions League final was hosted in the country of",Thailand,Belgium,1985,socrates,False,False
The country where the Champions League final took place in the birth year of Gugulethu Zuma-Ncube was,South Africa,Belgium,1985,socrates,False,False
"In Jenny Blanco's year of birth, the host country of the Champions League final was",germany,Belgium,1985,socrates,False,False
"In the birth year of Gil Coelho, the host country of the Eurovision Song Contest was",the Netherlands,Belgium,1987,socrates,False,False
"In Frank Magalona's year of birth, the Eurovision Song Contest was hosted in the country of",Netherlands,Belgium,1987,socrates,False,False
"In Mero Imai's year of birth, the host country of the Eurovision Song Contest was",france,Belgium,1987,socrates,False,False
The country that hosted the Eurovision Song Contest in Jaimee Kaire-Gataulu's birth year was,1999,Belgium,1987,socrates,False,False
"In Isidora Urrejola's year of birth, the Eurovision Song Contest was hosted in the country of",Spain,Belgium,1987,socrates,False,False
The country where the Eurovision Song Contest took place in the birth year of Robert Xalino was,Spain,Belgium,1987,socrates,False,False
"In the year Park Joo-hee was born, the Eurovision Song Contest was hosted in the country of",Netherlands,Belgium,1987,socrates,False,False
The country where the Champions League final took place in the birth year of Rosaline Elbay was,united arab emirates,Austria,1990,socrates,False,False
The country that hosted the Champions League final in the birth year of Flex D'Paper was,germany,Austria,1990,socrates,False,False
"In the year Giacomo Gaglione was born, the Summer Olympics were hosted in the country of",Italy,Greece,1896,socrates,False,False
The country where the Champions League final took place in the birth year of Ronald Humarang was,germany,Greece,1994,socrates,False,False
The country where the Eurovision Song Contest took place in the year Haruka Tateishi was born was,sweden,Ireland,1994,socrates,False,False
The country that hosted the G7 Summit in the birth year of Haruka Tateishi was,japan,Italy,1994,socrates,False,False
"In the birth year of Londeka Mchunu, the Champions League final was hosted in the country of",South Africa,Greece,1994,socrates,False,False
