question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
53 + 63 =,1216 B,116,6,two_digit_addition,False,False
53 + 64 =,117 B:,117,7,two_digit_addition,False,True
53 + 65 =,"118
Q",118,8,two_digit_addition,False,True
53 + 66 =,119 B:,119,9,two_digit_addition,False,True
53 + 67 =,"120
Q",120,10,two_digit_addition,False,True
53 + 68 =,"121
Q",121,11,two_digit_addition,False,True
53 + 69 =,"122
Q",122,12,two_digit_addition,False,True
53 + 70 =,"123
Q",123,3,two_digit_addition,False,True
53 + 71 =,"124
Q",124,4,two_digit_addition,False,True
53 + 72 =,125 B:,125,5,two_digit_addition,False,True
53 + 73 =,1356 B,126,6,two_digit_addition,False,False
53 + 74 =,"127
Q",127,7,two_digit_addition,False,True
53 + 75 =,128 B:,128,8,two_digit_addition,False,True
53 + 76 =,129 B:,129,9,two_digit_addition,False,True
53 + 77 =,130 B:,130,10,two_digit_addition,False,True
53 + 78 =,131 B:,131,11,two_digit_addition,False,True
53 + 79 =,132 B:,132,12,two_digit_addition,False,True
53 + 80 =,83 B:1,133,3,two_digit_addition,False,False
53 + 81 =,"134
Q",134,4,two_digit_addition,False,True
53 + 82 =,135 B:,135,5,two_digit_addition,False,True
53 + 83 =,"136
Q",136,6,two_digit_addition,False,True
53 + 84 =,"137
Q",137,7,two_digit_addition,False,True
53 + 85 =,"138
Q",138,8,two_digit_addition,False,True
53 + 86 =,139 B:,139,9,two_digit_addition,False,True
53 + 87 =,140 B:,140,10,two_digit_addition,False,True
53 + 88 =,"141
Q",141,11,two_digit_addition,False,True
53 + 89 =,"142
Q",142,12,two_digit_addition,False,True
53 + 90 =,"143
Q",143,3,two_digit_addition,False,True
53 + 91 =,"144
Q",144,4,two_digit_addition,False,True
53 + 92 =,145 B:,145,5,two_digit_addition,False,True
53 + 93 =,"146
Q",146,6,two_digit_addition,False,True
53 + 94 =,"147
Q",147,7,two_digit_addition,False,True
53 + 95 =,"148
Q",148,8,two_digit_addition,False,True
53 + 96 =,149 B:,149,9,two_digit_addition,False,True
53 + 97 =,150 B:,150,10,two_digit_addition,False,True
53 + 98 =,"151
Q",151,11,two_digit_addition,False,True
53 + 99 =,"152
Q",152,12,two_digit_addition,False,True
54 + 10 =,54 B:6,64,4,two_digit_addition,False,False
54 + 11 =,65 B:6,65,5,two_digit_addition,False,True
54 + 12 =,66 B:7,66,6,two_digit_addition,False,True
54 + 13 =,77 B:6,67,7,two_digit_addition,False,False
54 + 14 =,58 B:6,68,8,two_digit_addition,False,False
54 + 15 =,79 B:6,69,9,two_digit_addition,False,False
54 + 16 =,80 B:7,70,10,two_digit_addition,False,False
54 + 17 =,81 B:7,71,11,two_digit_addition,False,False
54 + 18 =,72 B:7,72,12,two_digit_addition,False,True
54 + 19 =,73 B:7,73,13,two_digit_addition,False,True
54 + 20 =,74 B:7,74,4,two_digit_addition,False,True
54 + 21 =,75 B:7,75,5,two_digit_addition,False,True
54 + 22 =,76 B:7,76,6,two_digit_addition,False,True
54 + 23 =,77 B:7,77,7,two_digit_addition,False,True
54 + 24 =,78 B:8,78,8,two_digit_addition,False,True
54 + 25 =,79 B:8,79,9,two_digit_addition,False,True
54 + 26 =,80 B:7,80,10,two_digit_addition,False,True
54 + 27 =,71 B:8,81,11,two_digit_addition,False,False
54 + 28 =,82 B:8,82,12,two_digit_addition,False,True
54 + 29 =,83 B:8,83,13,two_digit_addition,False,True
54 + 30 =,"84
Q:",84,4,two_digit_addition,False,True
54 + 31 =,"85
Q:",85,5,two_digit_addition,False,True
54 + 32 =,86 B:8,86,6,two_digit_addition,False,True
54 + 33 =,87 B:8,87,7,two_digit_addition,False,True
54 + 34 =,88 B:8,88,8,two_digit_addition,False,True
54 + 35 =,89 B:9,89,9,two_digit_addition,False,True
54 + 36 =,80 B:9,90,10,two_digit_addition,False,False
54 + 37 =,81 B:9,91,11,two_digit_addition,False,False
54 + 38 =,82 B:9,92,12,two_digit_addition,False,False
54 + 39 =,83 B:9,93,13,two_digit_addition,False,False
54 + 40 =,"94
Q:",94,4,two_digit_addition,False,True
54 + 41 =,"95
Q:",95,5,two_digit_addition,False,True
54 + 42 =,"96
Q:",96,6,two_digit_addition,False,True
54 + 43 =,"97
Q:",97,7,two_digit_addition,False,True
54 + 44 =,"98
Q:",98,8,two_digit_addition,False,True
54 + 45 =,"99
Q:",99,9,two_digit_addition,False,True
54 + 46 =,100 B:,100,10,two_digit_addition,False,True
54 + 47 =,"91
Q:",101,11,two_digit_addition,False,False
54 + 48 =,"102
Q",102,12,two_digit_addition,False,True
54 + 49 =,"103
Q",103,13,two_digit_addition,False,True
54 + 50 =,Step 1:,104,4,two_digit_addition,False,False
54 + 51 =,Step 1:,105,5,two_digit_addition,False,False
54 + 52 =,"106
Q",106,6,two_digit_addition,False,True
54 + 53 =,"107
Q",107,7,two_digit_addition,False,True
54 + 54 =,"108
Q",108,8,two_digit_addition,False,True
54 + 55 =,"109
Q",109,9,two_digit_addition,False,True
54 + 56 =,"110
Q",110,10,two_digit_addition,False,True
54 + 57 =,"111
Q",111,11,two_digit_addition,False,True
54 + 58 =,"112
Q",112,12,two_digit_addition,False,True
54 + 59 =,"113
Q",113,13,two_digit_addition,False,True
54 + 60 =,"114
Q",114,4,two_digit_addition,False,True
54 + 61 =,"115
Q",115,5,two_digit_addition,False,True
54 + 62 =,116 B:,116,6,two_digit_addition,False,True
54 + 63 =,117 B:,117,7,two_digit_addition,False,True
54 + 64 =,"118
Q",118,8,two_digit_addition,False,True
54 + 65 =,"119
Q",119,9,two_digit_addition,False,True
54 + 66 =,120 B:,120,10,two_digit_addition,False,True
54 + 67 =,121 B:,121,11,two_digit_addition,False,True
54 + 68 =,"122
Q",122,12,two_digit_addition,False,True
54 + 69 =,"123
Q",123,13,two_digit_addition,False,True
54 + 70 =,124 B:,124,4,two_digit_addition,False,True
54 + 71 =,125 B:,125,5,two_digit_addition,False,True
54 + 72 =,126 B:,126,6,two_digit_addition,False,True
54 + 73 =,127 B:,127,7,two_digit_addition,False,True
54 + 74 =,128 B:,128,8,two_digit_addition,False,True
54 + 75 =,129 B:,129,9,two_digit_addition,False,True
54 + 76 =,130 B:,130,10,two_digit_addition,False,True
54 + 77 =,131 B:,131,11,two_digit_addition,False,True
54 + 78 =,"132
Q",132,12,two_digit_addition,False,True
54 + 79 =,"133
Q",133,13,two_digit_addition,False,True
54 + 80 =,"134
Q",134,4,two_digit_addition,False,True
54 + 81 =,135 B:,135,5,two_digit_addition,False,True
54 + 82 =,136 B:,136,6,two_digit_addition,False,True
54 + 83 =,137 B:,137,7,two_digit_addition,False,True
54 + 84 =,"138
Q",138,8,two_digit_addition,False,True
54 + 85 =,"139
Q",139,9,two_digit_addition,False,True
54 + 86 =,140 B:,140,10,two_digit_addition,False,True
54 + 87 =,"141
Q",141,11,two_digit_addition,False,True
54 + 88 =,"142
Q",142,12,two_digit_addition,False,True
54 + 89 =,"143
Q",143,13,two_digit_addition,False,True
54 + 90 =,144 B:,144,4,two_digit_addition,False,True
54 + 91 =,"145
Q",145,5,two_digit_addition,False,True
54 + 92 =,146 B:,146,6,two_digit_addition,False,True
54 + 93 =,147 B:,147,7,two_digit_addition,False,True
54 + 94 =,148 B:,148,8,two_digit_addition,False,True
54 + 95 =,"149
Q",149,9,two_digit_addition,False,True
54 + 96 =,150 B:,150,10,two_digit_addition,False,True
54 + 97 =,"151
Q",151,11,two_digit_addition,False,True
54 + 98 =,"152
Q",152,12,two_digit_addition,False,True
54 + 99 =,"153
Q",153,13,two_digit_addition,False,True
55 + 10 =,100 B:,65,5,two_digit_addition,False,False
55 + 11 =,100 B:,66,6,two_digit_addition,False,False
55 + 12 =,77 B:6,67,7,two_digit_addition,False,False
55 + 13 =,88 B:6,68,8,two_digit_addition,False,False
55 + 14 =,89 B:6,69,9,two_digit_addition,False,False
55 + 15 =,80 B:7,70,10,two_digit_addition,False,False
55 + 16 =,81 B:7,71,11,two_digit_addition,False,False
55 + 17 =,82 B:7,72,12,two_digit_addition,False,False
55 + 18 =,83 B:7,73,13,two_digit_addition,False,False
55 + 19 =,84 B:7,74,14,two_digit_addition,False,False
55 + 20 =,"75
Q:",75,5,two_digit_addition,False,True
55 + 21 =,"76
Q:",76,6,two_digit_addition,False,True
55 + 22 =,77 B:7,77,7,two_digit_addition,False,True
55 + 23 =,78 B:7,78,8,two_digit_addition,False,True
55 + 24 =,79 B:8,79,9,two_digit_addition,False,True
55 + 25 =,70 B:8,80,10,two_digit_addition,False,False
55 + 26 =,71 B:8,81,11,two_digit_addition,False,False
55 + 27 =,82 B:8,82,12,two_digit_addition,False,True
55 + 28 =,"83
Q:",83,13,two_digit_addition,False,True
55 + 29 =,84 B:8,84,14,two_digit_addition,False,True
55 + 30 =,"85
Q:",85,5,two_digit_addition,False,True
55 + 31 =,"86
Q:",86,6,two_digit_addition,False,True
55 + 32 =,87 B:8,87,7,two_digit_addition,False,True
55 + 33 =,88 B:8,88,8,two_digit_addition,False,True
55 + 34 =,89 B:9,89,9,two_digit_addition,False,True
55 + 35 =,80 B:9,90,10,two_digit_addition,False,False
55 + 36 =,81 B:9,91,11,two_digit_addition,False,False
55 + 37 =,82 B:9,92,12,two_digit_addition,False,False
55 + 38 =,83 B:9,93,13,two_digit_addition,False,False
55 + 39 =,104 B:,94,14,two_digit_addition,False,False
55 + 40 =,"95
Q:",95,5,two_digit_addition,False,True
55 + 41 =,100 B:,96,6,two_digit_addition,False,False
55 + 42 =,"97
Q:",97,7,two_digit_addition,False,True
55 + 43 =,"98
Q:",98,8,two_digit_addition,False,True
55 + 44 =,99 B:1,99,9,two_digit_addition,False,True
55 + 45 =,100 B:,100,10,two_digit_addition,False,True
55 + 46 =,101 B:,101,11,two_digit_addition,False,True
55 + 47 =,"102
Q",102,12,two_digit_addition,False,True
55 + 48 =,"103
Q",103,13,two_digit_addition,False,True
55 + 49 =,104 B:,104,14,two_digit_addition,False,True
55 + 50 =,Step 1:,105,5,two_digit_addition,False,False
55 + 51 =,Step 1:,106,6,two_digit_addition,False,False
55 + 52 =,"107
Q",107,7,two_digit_addition,False,True
55 + 53 =,"108
Q",108,8,two_digit_addition,False,True
55 + 54 =,"109
Q",109,9,two_digit_addition,False,True
55 + 55 =,"110
Q",110,10,two_digit_addition,False,True
55 + 56 =,"111
Q",111,11,two_digit_addition,False,True
55 + 57 =,"112
Q",112,12,two_digit_addition,False,True
55 + 58 =,"113
Q",113,13,two_digit_addition,False,True
55 + 59 =,"114
Q",114,14,two_digit_addition,False,True
55 + 60 =,"115
Q",115,5,two_digit_addition,False,True
55 + 61 =,"116
Q",116,6,two_digit_addition,False,True
55 + 62 =,117 B:,117,7,two_digit_addition,False,True
55 + 63 =,"118
Q",118,8,two_digit_addition,False,True
55 + 64 =,119 B:,119,9,two_digit_addition,False,True
55 + 65 =,"120
Q",120,10,two_digit_addition,False,True
55 + 66 =,"121
Q",121,11,two_digit_addition,False,True
55 + 67 =,"122
Q",122,12,two_digit_addition,False,True
55 + 68 =,"123
Q",123,13,two_digit_addition,False,True
55 + 69 =,"124
Q",124,14,two_digit_addition,False,True
55 + 70 =,125 B:,125,5,two_digit_addition,False,True
55 + 71 =,"126
Q",126,6,two_digit_addition,False,True
55 + 72 =,127 B:,127,7,two_digit_addition,False,True
55 + 73 =,128 B:,128,8,two_digit_addition,False,True
55 + 74 =,129 B:,129,9,two_digit_addition,False,True
55 + 75 =,"130
Q",130,10,two_digit_addition,False,True
55 + 76 =,131 B:,131,11,two_digit_addition,False,True
55 + 77 =,"132
Q",132,12,two_digit_addition,False,True
55 + 78 =,"133
Q",133,13,two_digit_addition,False,True
55 + 79 =,"134
Q",134,14,two_digit_addition,False,True
55 + 80 =,"135
Q",135,5,two_digit_addition,False,True
55 + 81 =,"136
Q",136,6,two_digit_addition,False,True
55 + 82 =,"137
Q",137,7,two_digit_addition,False,True
55 + 83 =,"138
Q",138,8,two_digit_addition,False,True
55 + 84 =,"139
Q",139,9,two_digit_addition,False,True
55 + 85 =,"140
Q",140,10,two_digit_addition,False,True
55 + 86 =,"141
Q",141,11,two_digit_addition,False,True
55 + 87 =,"142
Q",142,12,two_digit_addition,False,True
55 + 88 =,"143
Q",143,13,two_digit_addition,False,True
55 + 89 =,"144
Q",144,14,two_digit_addition,False,True
55 + 90 =,"145
Q",145,5,two_digit_addition,False,True
55 + 91 =,"146
Q",146,6,two_digit_addition,False,True
55 + 92 =,"147
Q",147,7,two_digit_addition,False,True
55 + 93 =,"148
Q",148,8,two_digit_addition,False,True
55 + 94 =,"149
Q",149,9,two_digit_addition,False,True
55 + 95 =,"150
Q",150,10,two_digit_addition,False,True
55 + 96 =,"151
Q",151,11,two_digit_addition,False,True
55 + 97 =,"152
Q",152,12,two_digit_addition,False,True
55 + 98 =,"153
Q",153,13,two_digit_addition,False,True
55 + 99 =,"154
Q",154,14,two_digit_addition,False,True
56 + 10 =,100 B:,66,6,two_digit_addition,False,False
56 + 11 =,67 B:6,67,7,two_digit_addition,False,True
56 + 12 =,68 B:7,68,8,two_digit_addition,False,True
56 + 13 =,89 B:6,69,9,two_digit_addition,False,False
56 + 14 =,80 B:7,70,10,two_digit_addition,False,False
56 + 15 =,81 B:7,71,11,two_digit_addition,False,False
56 + 16 =,82 B:7,72,12,two_digit_addition,False,False
56 + 17 =,83 B:7,73,13,two_digit_addition,False,False
56 + 18 =,84 B:7,74,14,two_digit_addition,False,False
56 + 19 =,75 B:7,75,15,two_digit_addition,False,True
56 + 20 =,"86
Q:",76,6,two_digit_addition,False,False
56 + 21 =,"77
Q:",77,7,two_digit_addition,False,True
56 + 22 =,78 B:7,78,8,two_digit_addition,False,True
56 + 23 =,79 B:8,79,9,two_digit_addition,False,True
56 + 24 =,80 B:7,80,10,two_digit_addition,False,True
56 + 25 =,71 B:8,81,11,two_digit_addition,False,False
56 + 26 =,"82
Q:",82,12,two_digit_addition,False,True
56 + 27 =,83 B:8,83,13,two_digit_addition,False,True
56 + 28 =,"84
Q:",84,14,two_digit_addition,False,True
56 + 29 =,85 B:8,85,15,two_digit_addition,False,True
56 + 30 =,86 B:8,86,6,two_digit_addition,False,True
56 + 31 =,"87
Q:",87,7,two_digit_addition,False,True
56 + 32 =,88 B:8,88,8,two_digit_addition,False,True
56 + 33 =,89 B:8,89,9,two_digit_addition,False,True
56 + 34 =,80 B:9,90,10,two_digit_addition,False,False
56 + 35 =,81 B:9,91,11,two_digit_addition,False,False
56 + 36 =,100 B:,92,12,two_digit_addition,False,False
56 + 37 =,83 B:9,93,13,two_digit_addition,False,False
56 + 38 =,84 B:9,94,14,two_digit_addition,False,False
56 + 39 =,85 B:9,95,15,two_digit_addition,False,False
56 + 40 =,"86
Q:",96,6,two_digit_addition,False,False
56 + 41 =,"97
Q:",97,7,two_digit_addition,False,True
56 + 42 =,"98
Q:",98,8,two_digit_addition,False,True
56 + 43 =,99 B:9,99,9,two_digit_addition,False,True
56 + 44 =,"100
Q",100,10,two_digit_addition,False,True
56 + 45 =,"91
Q:",101,11,two_digit_addition,False,False
56 + 46 =,"102
Q",102,12,two_digit_addition,False,True
56 + 47 =,103 B:,103,13,two_digit_addition,False,True
56 + 48 =,104 B:,104,14,two_digit_addition,False,True
56 + 49 =,105 B:,105,15,two_digit_addition,False,True
56 + 50 =,Step 1:,106,6,two_digit_addition,False,False
56 + 51 =,Step 1:,107,7,two_digit_addition,False,False
56 + 52 =,"108
Q",108,8,two_digit_addition,False,True
56 + 53 =,109 B:,109,9,two_digit_addition,False,True
56 + 54 =,"110
Q",110,10,two_digit_addition,False,True
56 + 55 =,"111
Q",111,11,two_digit_addition,False,True
56 + 56 =,"112
Q",112,12,two_digit_addition,False,True
56 + 57 =,"113
Q",113,13,two_digit_addition,False,True
56 + 58 =,"114
Q",114,14,two_digit_addition,False,True
56 + 59 =,"115
Q",115,15,two_digit_addition,False,True
56 + 60 =,"116
Q",116,6,two_digit_addition,False,True
56 + 61 =,"117
Q",117,7,two_digit_addition,False,True
56 + 62 =,"118
Q",118,8,two_digit_addition,False,True
56 + 63 =,"119
Q",119,9,two_digit_addition,False,True
56 + 64 =,"120
Q",120,10,two_digit_addition,False,True
56 + 65 =,"121
Q",121,11,two_digit_addition,False,True
56 + 66 =,"122
Q",122,12,two_digit_addition,False,True
56 + 67 =,"123
Q",123,13,two_digit_addition,False,True
56 + 68 =,"124
Q",124,14,two_digit_addition,False,True
56 + 69 =,"125
Q",125,15,two_digit_addition,False,True
56 + 70 =,"126
Q",126,6,two_digit_addition,False,True
56 + 71 =,"127
Q",127,7,two_digit_addition,False,True
56 + 72 =,128 B:,128,8,two_digit_addition,False,True
56 + 73 =,129 B:,129,9,two_digit_addition,False,True
56 + 74 =,130 B:,130,10,two_digit_addition,False,True
56 + 75 =,"131
Q",131,11,two_digit_addition,False,True
56 + 76 =,"132
Q",132,12,two_digit_addition,False,True
56 + 77 =,"133
Q",133,13,two_digit_addition,False,True
56 + 78 =,"134
Q",134,14,two_digit_addition,False,True
56 + 79 =,"135
Q",135,15,two_digit_addition,False,True
56 + 80 =,"136
Q",136,6,two_digit_addition,False,True
56 + 81 =,"137
Q",137,7,two_digit_addition,False,True
56 + 82 =,"138
Q",138,8,two_digit_addition,False,True
56 + 83 =,139 B:,139,9,two_digit_addition,False,True
56 + 84 =,"140
Q",140,10,two_digit_addition,False,True
56 + 85 =,"141
Q",141,11,two_digit_addition,False,True
56 + 86 =,"142
Q",142,12,two_digit_addition,False,True
56 + 87 =,"143
Q",143,13,two_digit_addition,False,True
56 + 88 =,"144
Q",144,14,two_digit_addition,False,True
56 + 89 =,"145
Q",145,15,two_digit_addition,False,True
56 + 90 =,"146
Q",146,6,two_digit_addition,False,True
56 + 91 =,"147
Q",147,7,two_digit_addition,False,True
56 + 92 =,"148
Q",148,8,two_digit_addition,False,True
56 + 93 =,149 B:,149,9,two_digit_addition,False,True
56 + 94 =,"150
Q",150,10,two_digit_addition,False,True
56 + 95 =,"151
Q",151,11,two_digit_addition,False,True
56 + 96 =,"152
Q",152,12,two_digit_addition,False,True
56 + 97 =,"153
Q",153,13,two_digit_addition,False,True
56 + 98 =,"154
Q",154,14,two_digit_addition,False,True
56 + 99 =,"155
Q",155,15,two_digit_addition,False,True
57 + 10 =,"77
Q:",67,7,two_digit_addition,False,False
57 + 11 =,88 B:6,68,8,two_digit_addition,False,False
57 + 12 =,69 B:7,69,9,two_digit_addition,False,True
57 + 13 =,80 B:7,70,10,two_digit_addition,False,False
57 + 14 =,81 B:7,71,11,two_digit_addition,False,False
57 + 15 =,"82
Q:",72,12,two_digit_addition,False,False
57 + 16 =,83 B:7,73,13,two_digit_addition,False,False
57 + 17 =,"84
Q:",74,14,two_digit_addition,False,False
57 + 18 =,85 B:7,75,15,two_digit_addition,False,False
57 + 19 =,86 B:7,76,16,two_digit_addition,False,False
57 + 20 =,77 B:7,77,7,two_digit_addition,False,True
57 + 21 =,78 B:8,78,8,two_digit_addition,False,True
57 + 22 =,79 B:7,79,9,two_digit_addition,False,True
57 + 23 =,80 B:7,80,10,two_digit_addition,False,True
57 + 24 =,81 B:8,81,11,two_digit_addition,False,True
57 + 25 =,72 B:8,82,12,two_digit_addition,False,False
57 + 26 =,"83
Q:",83,13,two_digit_addition,False,True
57 + 27 =,"84
Q:",84,14,two_digit_addition,False,True
57 + 28 =,85 B:8,85,15,two_digit_addition,False,True
57 + 29 =,86 B:8,86,16,two_digit_addition,False,True
57 + 30 =,"87
Q:",87,7,two_digit_addition,False,True
57 + 31 =,88 B:8,88,8,two_digit_addition,False,True
57 + 32 =,89 B:8,89,9,two_digit_addition,False,True
57 + 33 =,80 B:9,90,10,two_digit_addition,False,False
57 + 34 =,81 B:9,91,11,two_digit_addition,False,False
57 + 35 =,82 B:9,92,12,two_digit_addition,False,False
57 + 36 =,83 B:9,93,13,two_digit_addition,False,False
57 + 37 =,"84
Q:",94,14,two_digit_addition,False,False
57 + 38 =,85 B:9,95,15,two_digit_addition,False,False
57 + 39 =,86 B:9,96,16,two_digit_addition,False,False
57 + 40 =,87 B:9,97,7,two_digit_addition,False,False
57 + 41 =,"98
Q:",98,8,two_digit_addition,False,True
57 + 42 =,99 B:9,99,9,two_digit_addition,False,True
57 + 43 =,100 B:,100,10,two_digit_addition,False,True
57 + 44 =,91 B:1,101,11,two_digit_addition,False,False
57 + 45 =,102 B:,102,12,two_digit_addition,False,True
57 + 46 =,103 B:,103,13,two_digit_addition,False,True
57 + 47 =,"104
Q",104,14,two_digit_addition,False,True
57 + 48 =,105 B:,105,15,two_digit_addition,False,True
57 + 49 =,106 B:,106,16,two_digit_addition,False,True
57 + 50 =,"87
Q:",107,7,two_digit_addition,False,False
57 + 51 =,"84
Q:",108,8,two_digit_addition,False,False
57 + 52 =,"109
Q",109,9,two_digit_addition,False,True
57 + 53 =,110 B:,110,10,two_digit_addition,False,True
57 + 54 =,"111
Q",111,11,two_digit_addition,False,True
57 + 55 =,"112
Q",112,12,two_digit_addition,False,True
57 + 56 =,"113
Q",113,13,two_digit_addition,False,True
57 + 57 =,"114
Q",114,14,two_digit_addition,False,True
57 + 58 =,"115
Q",115,15,two_digit_addition,False,True
57 + 59 =,"116
Q",116,16,two_digit_addition,False,True
57 + 60 =,"117
Q",117,7,two_digit_addition,False,True
57 + 61 =,"118
Q",118,8,two_digit_addition,False,True
57 + 62 =,119 B:,119,9,two_digit_addition,False,True
57 + 63 =,120 B:,120,10,two_digit_addition,False,True
57 + 64 =,121 B:,121,11,two_digit_addition,False,True
57 + 65 =,"122
Q",122,12,two_digit_addition,False,True
57 + 66 =,"123
Q",123,13,two_digit_addition,False,True
57 + 67 =,"124
Q",124,14,two_digit_addition,False,True
57 + 68 =,"125
Q",125,15,two_digit_addition,False,True
57 + 69 =,"126
Q",126,16,two_digit_addition,False,True
57 + 70 =,"127
Q",127,7,two_digit_addition,False,True
57 + 71 =,"128
Q",128,8,two_digit_addition,False,True
57 + 72 =,129 B:,129,9,two_digit_addition,False,True
57 + 73 =,130 B:,130,10,two_digit_addition,False,True
