question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
90 + 80 =,170,170,0,two_digit_addition,True,True
90 + 81 =,171,171,1,two_digit_addition,True,True
90 + 82 =,172,172,2,two_digit_addition,True,True
90 + 83 =,173,173,3,two_digit_addition,True,True
90 + 84 =,174,174,4,two_digit_addition,True,True
90 + 85 =,175,175,5,two_digit_addition,True,True
90 + 86 =,176,176,6,two_digit_addition,True,True
90 + 87 =,177,177,7,two_digit_addition,True,True
90 + 88 =,178,178,8,two_digit_addition,True,True
90 + 89 =,179,179,9,two_digit_addition,True,True
90 + 90 =,180,180,0,two_digit_addition,True,True
90 + 91 =,181,181,1,two_digit_addition,True,True
90 + 92 =,182,182,2,two_digit_addition,True,True
90 + 93 =,183,183,3,two_digit_addition,True,True
90 + 94 =,184,184,4,two_digit_addition,True,True
90 + 95 =,185,185,5,two_digit_addition,True,True
90 + 96 =,186,186,6,two_digit_addition,True,True
90 + 97 =,187,187,7,two_digit_addition,True,True
90 + 98 =,188,188,8,two_digit_addition,True,True
90 + 99 =,189,189,9,two_digit_addition,True,True
91 + 10 =,101,101,1,two_digit_addition,True,True
91 + 11 =,102,102,2,two_digit_addition,True,True
91 + 12 =,103,103,3,two_digit_addition,True,True
91 + 13 =,104,104,4,two_digit_addition,True,True
91 + 14 =,105,105,5,two_digit_addition,True,True
91 + 15 =,106,106,6,two_digit_addition,True,True
91 + 16 =,107,107,7,two_digit_addition,True,True
91 + 17 =,108,108,8,two_digit_addition,True,True
91 + 18 =,109,109,9,two_digit_addition,True,True
91 + 19 =,110,110,10,two_digit_addition,True,True
91 + 20 =,111,111,1,two_digit_addition,True,True
91 + 21 =,112,112,2,two_digit_addition,True,True
91 + 22 =,113,113,3,two_digit_addition,True,True
91 + 23 =,114,114,4,two_digit_addition,True,True
91 + 24 =,115,115,5,two_digit_addition,True,True
91 + 25 =,116,116,6,two_digit_addition,True,True
91 + 26 =,117,117,7,two_digit_addition,True,True
91 + 27 =,118,118,8,two_digit_addition,True,True
91 + 28 =,119,119,9,two_digit_addition,True,True
91 + 29 =,120,120,10,two_digit_addition,True,True
91 + 30 =,121,121,1,two_digit_addition,True,True
91 + 31 =,122,122,2,two_digit_addition,True,True
91 + 32 =,123,123,3,two_digit_addition,True,True
91 + 33 =,124,124,4,two_digit_addition,True,True
91 + 34 =,125,125,5,two_digit_addition,True,True
91 + 35 =,126,126,6,two_digit_addition,True,True
91 + 36 =,127,127,7,two_digit_addition,True,True
91 + 37 =,128,128,8,two_digit_addition,True,True
91 + 38 =,129,129,9,two_digit_addition,True,True
91 + 39 =,130,130,10,two_digit_addition,True,True
91 + 40 =,131,131,1,two_digit_addition,True,True
91 + 41 =,132,132,2,two_digit_addition,True,True
91 + 42 =,133,133,3,two_digit_addition,True,True
91 + 43 =,134,134,4,two_digit_addition,True,True
91 + 44 =,135,135,5,two_digit_addition,True,True
91 + 45 =,136,136,6,two_digit_addition,True,True
91 + 46 =,137,137,7,two_digit_addition,True,True
91 + 47 =,138,138,8,two_digit_addition,True,True
91 + 48 =,139,139,9,two_digit_addition,True,True
91 + 49 =,140,140,10,two_digit_addition,True,True
91 + 50 =,141,141,1,two_digit_addition,True,True
91 + 51 =,142,142,2,two_digit_addition,True,True
91 + 52 =,143,143,3,two_digit_addition,True,True
91 + 53 =,144,144,4,two_digit_addition,True,True
91 + 54 =,145,145,5,two_digit_addition,True,True
91 + 55 =,146,146,6,two_digit_addition,True,True
91 + 56 =,147,147,7,two_digit_addition,True,True
91 + 57 =,148,148,8,two_digit_addition,True,True
91 + 58 =,149,149,9,two_digit_addition,True,True
91 + 59 =,150,150,10,two_digit_addition,True,True
91 + 60 =,151,151,1,two_digit_addition,True,True
91 + 61 =,152,152,2,two_digit_addition,True,True
91 + 62 =,153,153,3,two_digit_addition,True,True
91 + 63 =,154,154,4,two_digit_addition,True,True
91 + 64 =,155,155,5,two_digit_addition,True,True
91 + 65 =,156,156,6,two_digit_addition,True,True
91 + 66 =,157,157,7,two_digit_addition,True,True
91 + 67 =,158,158,8,two_digit_addition,True,True
91 + 68 =,159,159,9,two_digit_addition,True,True
91 + 69 =,160,160,10,two_digit_addition,True,True
91 + 70 =,161,161,1,two_digit_addition,True,True
91 + 71 =,162,162,2,two_digit_addition,True,True
91 + 72 =,163,163,3,two_digit_addition,True,True
91 + 73 =,164,164,4,two_digit_addition,True,True
91 + 74 =,165,165,5,two_digit_addition,True,True
91 + 75 =,166,166,6,two_digit_addition,True,True
91 + 76 =,167,167,7,two_digit_addition,True,True
91 + 77 =,168,168,8,two_digit_addition,True,True
91 + 78 =,169,169,9,two_digit_addition,True,True
91 + 79 =,170,170,10,two_digit_addition,True,True
91 + 80 =,171,171,1,two_digit_addition,True,True
91 + 81 =,172,172,2,two_digit_addition,True,True
91 + 82 =,173,173,3,two_digit_addition,True,True
91 + 83 =,174,174,4,two_digit_addition,True,True
91 + 84 =,175,175,5,two_digit_addition,True,True
91 + 85 =,176,176,6,two_digit_addition,True,True
91 + 86 =,177,177,7,two_digit_addition,True,True
91 + 87 =,178,178,8,two_digit_addition,True,True
91 + 88 =,179,179,9,two_digit_addition,True,True
91 + 89 =,180,180,10,two_digit_addition,True,True
91 + 90 =,181,181,1,two_digit_addition,True,True
91 + 91 =,182,182,2,two_digit_addition,True,True
91 + 92 =,183,183,3,two_digit_addition,True,True
91 + 93 =,184,184,4,two_digit_addition,True,True
91 + 94 =,185,185,5,two_digit_addition,True,True
91 + 95 =,186,186,6,two_digit_addition,True,True
91 + 96 =,187,187,7,two_digit_addition,True,True
91 + 97 =,188,188,8,two_digit_addition,True,True
91 + 98 =,189,189,9,two_digit_addition,True,True
91 + 99 =,190,190,10,two_digit_addition,True,True
92 + 10 =,102,102,2,two_digit_addition,True,True
92 + 11 =,103,103,3,two_digit_addition,True,True
92 + 12 =,104,104,4,two_digit_addition,True,True
92 + 13 =,105,105,5,two_digit_addition,True,True
92 + 14 =,106,106,6,two_digit_addition,True,True
92 + 15 =,107,107,7,two_digit_addition,True,True
92 + 16 =,108,108,8,two_digit_addition,True,True
92 + 17 =,109,109,9,two_digit_addition,True,True
92 + 18 =,110,110,10,two_digit_addition,True,True
92 + 19 =,111,111,11,two_digit_addition,True,True
92 + 20 =,112,112,2,two_digit_addition,True,True
92 + 21 =,113,113,3,two_digit_addition,True,True
92 + 22 =,114,114,4,two_digit_addition,True,True
92 + 23 =,115,115,5,two_digit_addition,True,True
92 + 24 =,116,116,6,two_digit_addition,True,True
92 + 25 =,117,117,7,two_digit_addition,True,True
92 + 26 =,118,118,8,two_digit_addition,True,True
92 + 27 =,119,119,9,two_digit_addition,True,True
92 + 28 =,120,120,10,two_digit_addition,True,True
92 + 29 =,121,121,11,two_digit_addition,True,True
92 + 30 =,122,122,2,two_digit_addition,True,True
92 + 31 =,123,123,3,two_digit_addition,True,True
92 + 32 =,124,124,4,two_digit_addition,True,True
92 + 33 =,125,125,5,two_digit_addition,True,True
92 + 34 =,126,126,6,two_digit_addition,True,True
92 + 35 =,127,127,7,two_digit_addition,True,True
92 + 36 =,128,128,8,two_digit_addition,True,True
92 + 37 =,129,129,9,two_digit_addition,True,True
92 + 38 =,130,130,10,two_digit_addition,True,True
92 + 39 =,131,131,11,two_digit_addition,True,True
92 + 40 =,132,132,2,two_digit_addition,True,True
92 + 41 =,133,133,3,two_digit_addition,True,True
92 + 42 =,134,134,4,two_digit_addition,True,True
92 + 43 =,135,135,5,two_digit_addition,True,True
92 + 44 =,136,136,6,two_digit_addition,True,True
92 + 45 =,137,137,7,two_digit_addition,True,True
92 + 46 =,138,138,8,two_digit_addition,True,True
92 + 47 =,139,139,9,two_digit_addition,True,True
92 + 48 =,140,140,10,two_digit_addition,True,True
92 + 49 =,141,141,11,two_digit_addition,True,True
92 + 50 =,142,142,2,two_digit_addition,True,True
92 + 51 =,143,143,3,two_digit_addition,True,True
92 + 52 =,144,144,4,two_digit_addition,True,True
92 + 53 =,145,145,5,two_digit_addition,True,True
92 + 54 =,146,146,6,two_digit_addition,True,True
92 + 55 =,147,147,7,two_digit_addition,True,True
92 + 56 =,148,148,8,two_digit_addition,True,True
92 + 57 =,149,149,9,two_digit_addition,True,True
92 + 58 =,150,150,10,two_digit_addition,True,True
92 + 59 =,151,151,11,two_digit_addition,True,True
92 + 60 =,152,152,2,two_digit_addition,True,True
92 + 61 =,153,153,3,two_digit_addition,True,True
92 + 62 =,154,154,4,two_digit_addition,True,True
92 + 63 =,155,155,5,two_digit_addition,True,True
92 + 64 =,156,156,6,two_digit_addition,True,True
92 + 65 =,157,157,7,two_digit_addition,True,True
92 + 66 =,158,158,8,two_digit_addition,True,True
92 + 67 =,159,159,9,two_digit_addition,True,True
92 + 68 =,160,160,10,two_digit_addition,True,True
92 + 69 =,161,161,11,two_digit_addition,True,True
92 + 70 =,162,162,2,two_digit_addition,True,True
92 + 71 =,163,163,3,two_digit_addition,True,True
92 + 72 =,164,164,4,two_digit_addition,True,True
92 + 73 =,165,165,5,two_digit_addition,True,True
92 + 74 =,166,166,6,two_digit_addition,True,True
92 + 75 =,167,167,7,two_digit_addition,True,True
92 + 76 =,168,168,8,two_digit_addition,True,True
92 + 77 =,169,169,9,two_digit_addition,True,True
92 + 78 =,170,170,10,two_digit_addition,True,True
92 + 79 =,171,171,11,two_digit_addition,True,True
92 + 80 =,172,172,2,two_digit_addition,True,True
92 + 81 =,173,173,3,two_digit_addition,True,True
92 + 82 =,174,174,4,two_digit_addition,True,True
92 + 83 =,175,175,5,two_digit_addition,True,True
92 + 84 =,176,176,6,two_digit_addition,True,True
92 + 85 =,177,177,7,two_digit_addition,True,True
92 + 86 =,178,178,8,two_digit_addition,True,True
92 + 87 =,179,179,9,two_digit_addition,True,True
92 + 88 =,180,180,10,two_digit_addition,True,True
92 + 89 =,181,181,11,two_digit_addition,True,True
92 + 90 =,182,182,2,two_digit_addition,True,True
92 + 91 =,183,183,3,two_digit_addition,True,True
92 + 92 =,184,184,4,two_digit_addition,True,True
92 + 93 =,185,185,5,two_digit_addition,True,True
92 + 94 =,186,186,6,two_digit_addition,True,True
92 + 95 =,187,187,7,two_digit_addition,True,True
92 + 96 =,188,188,8,two_digit_addition,True,True
92 + 97 =,189,189,9,two_digit_addition,True,True
92 + 98 =,190,190,10,two_digit_addition,True,True
92 + 99 =,191,191,11,two_digit_addition,True,True
93 + 10 =,103,103,3,two_digit_addition,True,True
93 + 11 =,104,104,4,two_digit_addition,True,True
93 + 12 =,105,105,5,two_digit_addition,True,True
93 + 13 =,106,106,6,two_digit_addition,True,True
93 + 14 =,107,107,7,two_digit_addition,True,True
93 + 15 =,108,108,8,two_digit_addition,True,True
93 + 16 =,109,109,9,two_digit_addition,True,True
93 + 17 =,110,110,10,two_digit_addition,True,True
93 + 18 =,111,111,11,two_digit_addition,True,True
93 + 19 =,112,112,12,two_digit_addition,True,True
93 + 20 =,113,113,3,two_digit_addition,True,True
93 + 21 =,114,114,4,two_digit_addition,True,True
93 + 22 =,115,115,5,two_digit_addition,True,True
93 + 23 =,116,116,6,two_digit_addition,True,True
93 + 24 =,117,117,7,two_digit_addition,True,True
93 + 25 =,118,118,8,two_digit_addition,True,True
93 + 26 =,119,119,9,two_digit_addition,True,True
93 + 27 =,120,120,10,two_digit_addition,True,True
93 + 28 =,121,121,11,two_digit_addition,True,True
93 + 29 =,122,122,12,two_digit_addition,True,True
93 + 30 =,123,123,3,two_digit_addition,True,True
93 + 31 =,124,124,4,two_digit_addition,True,True
93 + 32 =,125,125,5,two_digit_addition,True,True
93 + 33 =,126,126,6,two_digit_addition,True,True
93 + 34 =,127,127,7,two_digit_addition,True,True
93 + 35 =,128,128,8,two_digit_addition,True,True
93 + 36 =,129,129,9,two_digit_addition,True,True
93 + 37 =,130,130,10,two_digit_addition,True,True
93 + 38 =,131,131,11,two_digit_addition,True,True
93 + 39 =,132,132,12,two_digit_addition,True,True
93 + 40 =,133,133,3,two_digit_addition,True,True
93 + 41 =,134,134,4,two_digit_addition,True,True
93 + 42 =,135,135,5,two_digit_addition,True,True
93 + 43 =,136,136,6,two_digit_addition,True,True
93 + 44 =,137,137,7,two_digit_addition,True,True
93 + 45 =,138,138,8,two_digit_addition,True,True
93 + 46 =,139,139,9,two_digit_addition,True,True
93 + 47 =,140,140,10,two_digit_addition,True,True
93 + 48 =,141,141,11,two_digit_addition,True,True
93 + 49 =,142,142,12,two_digit_addition,True,True
93 + 50 =,143,143,3,two_digit_addition,True,True
93 + 51 =,144,144,4,two_digit_addition,True,True
93 + 52 =,145,145,5,two_digit_addition,True,True
93 + 53 =,146,146,6,two_digit_addition,True,True
93 + 54 =,147,147,7,two_digit_addition,True,True
93 + 55 =,148,148,8,two_digit_addition,True,True
93 + 56 =,149,149,9,two_digit_addition,True,True
93 + 57 =,150,150,10,two_digit_addition,True,True
93 + 58 =,151,151,11,two_digit_addition,True,True
93 + 59 =,152,152,12,two_digit_addition,True,True
93 + 60 =,153,153,3,two_digit_addition,True,True
93 + 61 =,154,154,4,two_digit_addition,True,True
93 + 62 =,155,155,5,two_digit_addition,True,True
93 + 63 =,156,156,6,two_digit_addition,True,True
93 + 64 =,157,157,7,two_digit_addition,True,True
93 + 65 =,158,158,8,two_digit_addition,True,True
93 + 66 =,159,159,9,two_digit_addition,True,True
93 + 67 =,160,160,10,two_digit_addition,True,True
93 + 68 =,161,161,11,two_digit_addition,True,True
93 + 69 =,162,162,12,two_digit_addition,True,True
93 + 70 =,163,163,3,two_digit_addition,True,True
93 + 71 =,164,164,4,two_digit_addition,True,True
93 + 72 =,165,165,5,two_digit_addition,True,True
93 + 73 =,166,166,6,two_digit_addition,True,True
93 + 74 =,167,167,7,two_digit_addition,True,True
93 + 75 =,168,168,8,two_digit_addition,True,True
93 + 76 =,169,169,9,two_digit_addition,True,True
93 + 77 =,170,170,10,two_digit_addition,True,True
93 + 78 =,171,171,11,two_digit_addition,True,True
93 + 79 =,172,172,12,two_digit_addition,True,True
93 + 80 =,173,173,3,two_digit_addition,True,True
93 + 81 =,174,174,4,two_digit_addition,True,True
93 + 82 =,175,175,5,two_digit_addition,True,True
93 + 83 =,176,176,6,two_digit_addition,True,True
93 + 84 =,177,177,7,two_digit_addition,True,True
93 + 85 =,178,178,8,two_digit_addition,True,True
93 + 86 =,179,179,9,two_digit_addition,True,True
93 + 87 =,180,180,10,two_digit_addition,True,True
93 + 88 =,181,181,11,two_digit_addition,True,True
93 + 89 =,182,182,12,two_digit_addition,True,True
93 + 90 =,183,183,3,two_digit_addition,True,True
93 + 91 =,184,184,4,two_digit_addition,True,True
93 + 92 =,185,185,5,two_digit_addition,True,True
93 + 93 =,186,186,6,two_digit_addition,True,True
93 + 94 =,187,187,7,two_digit_addition,True,True
93 + 95 =,188,188,8,two_digit_addition,True,True
93 + 96 =,189,189,9,two_digit_addition,True,True
93 + 97 =,190,190,10,two_digit_addition,True,True
93 + 98 =,191,191,11,two_digit_addition,True,True
93 + 99 =,192,192,12,two_digit_addition,True,True
94 + 10 =,104,104,4,two_digit_addition,True,True
94 + 11 =,105,105,5,two_digit_addition,True,True
94 + 12 =,106,106,6,two_digit_addition,True,True
94 + 13 =,107,107,7,two_digit_addition,True,True
94 + 14 =,108,108,8,two_digit_addition,True,True
94 + 15 =,109,109,9,two_digit_addition,True,True
94 + 16 =,110,110,10,two_digit_addition,True,True
94 + 17 =,111,111,11,two_digit_addition,True,True
94 + 18 =,112,112,12,two_digit_addition,True,True
94 + 19 =,113,113,13,two_digit_addition,True,True
94 + 20 =,114,114,4,two_digit_addition,True,True
94 + 21 =,115,115,5,two_digit_addition,True,True
94 + 22 =,116,116,6,two_digit_addition,True,True
94 + 23 =,117,117,7,two_digit_addition,True,True
94 + 24 =,118,118,8,two_digit_addition,True,True
94 + 25 =,119,119,9,two_digit_addition,True,True
94 + 26 =,120,120,10,two_digit_addition,True,True
94 + 27 =,121,121,11,two_digit_addition,True,True
94 + 28 =,122,122,12,two_digit_addition,True,True
94 + 29 =,123,123,13,two_digit_addition,True,True
94 + 30 =,124,124,4,two_digit_addition,True,True
94 + 31 =,125,125,5,two_digit_addition,True,True
94 + 32 =,126,126,6,two_digit_addition,True,True
94 + 33 =,127,127,7,two_digit_addition,True,True
94 + 34 =,128,128,8,two_digit_addition,True,True
94 + 35 =,129,129,9,two_digit_addition,True,True
94 + 36 =,130,130,10,two_digit_addition,True,True
94 + 37 =,131,131,11,two_digit_addition,True,True
94 + 38 =,132,132,12,two_digit_addition,True,True
94 + 39 =,133,133,13,two_digit_addition,True,True
94 + 40 =,134,134,4,two_digit_addition,True,True
94 + 41 =,135,135,5,two_digit_addition,True,True
94 + 42 =,136,136,6,two_digit_addition,True,True
94 + 43 =,137,137,7,two_digit_addition,True,True
94 + 44 =,138,138,8,two_digit_addition,True,True
94 + 45 =,139,139,9,two_digit_addition,True,True
94 + 46 =,140,140,10,two_digit_addition,True,True
94 + 47 =,141,141,11,two_digit_addition,True,True
94 + 48 =,142,142,12,two_digit_addition,True,True
94 + 49 =,143,143,13,two_digit_addition,True,True
94 + 50 =,144,144,4,two_digit_addition,True,True
94 + 51 =,145,145,5,two_digit_addition,True,True
94 + 52 =,146,146,6,two_digit_addition,True,True
94 + 53 =,147,147,7,two_digit_addition,True,True
94 + 54 =,148,148,8,two_digit_addition,True,True
94 + 55 =,149,149,9,two_digit_addition,True,True
94 + 56 =,150,150,10,two_digit_addition,True,True
94 + 57 =,151,151,11,two_digit_addition,True,True
94 + 58 =,152,152,12,two_digit_addition,True,True
94 + 59 =,153,153,13,two_digit_addition,True,True
94 + 60 =,154,154,4,two_digit_addition,True,True
94 + 61 =,155,155,5,two_digit_addition,True,True
94 + 62 =,156,156,6,two_digit_addition,True,True
94 + 63 =,157,157,7,two_digit_addition,True,True
94 + 64 =,158,158,8,two_digit_addition,True,True
94 + 65 =,159,159,9,two_digit_addition,True,True
94 + 66 =,160,160,10,two_digit_addition,True,True
94 + 67 =,161,161,11,two_digit_addition,True,True
94 + 68 =,162,162,12,two_digit_addition,True,True
94 + 69 =,163,163,13,two_digit_addition,True,True
94 + 70 =,164,164,4,two_digit_addition,True,True
94 + 71 =,165,165,5,two_digit_addition,True,True
94 + 72 =,166,166,6,two_digit_addition,True,True
94 + 73 =,167,167,7,two_digit_addition,True,True
94 + 74 =,168,168,8,two_digit_addition,True,True
94 + 75 =,169,169,9,two_digit_addition,True,True
94 + 76 =,170,170,10,two_digit_addition,True,True
94 + 77 =,171,171,11,two_digit_addition,True,True
94 + 78 =,172,172,12,two_digit_addition,True,True
94 + 79 =,173,173,13,two_digit_addition,True,True
94 + 80 =,174,174,4,two_digit_addition,True,True
94 + 81 =,175,175,5,two_digit_addition,True,True
94 + 82 =,176,176,6,two_digit_addition,True,True
94 + 83 =,177,177,7,two_digit_addition,True,True
94 + 84 =,178,178,8,two_digit_addition,True,True
94 + 85 =,179,179,9,two_digit_addition,True,True
94 + 86 =,180,180,10,two_digit_addition,True,True
94 + 87 =,181,181,11,two_digit_addition,True,True
94 + 88 =,182,182,12,two_digit_addition,True,True
94 + 89 =,183,183,13,two_digit_addition,True,True
94 + 90 =,184,184,4,two_digit_addition,True,True
94 + 91 =,185,185,5,two_digit_addition,True,True
94 + 92 =,186,186,6,two_digit_addition,True,True
94 + 93 =,187,187,7,two_digit_addition,True,True
