n1,n2,intermediate,answer,eqfull
68,27,15,95,68 + 27 =
68,28,16,96,68 + 28 =
68,29,17,97,68 + 29 =
68,30,8,98,68 + 30 =
68,31,9,99,68 + 31 =
68,32,10,100,68 + 32 =
68,33,11,101,68 + 33 =
68,34,12,102,68 + 34 =
68,35,13,103,68 + 35 =
68,36,14,104,68 + 36 =
68,37,15,105,68 + 37 =
68,38,16,106,68 + 38 =
68,39,17,107,68 + 39 =
68,40,8,108,68 + 40 =
68,41,9,109,68 + 41 =
68,42,10,110,68 + 42 =
68,43,11,111,68 + 43 =
68,44,12,112,68 + 44 =
68,45,13,113,68 + 45 =
68,46,14,114,68 + 46 =
68,47,15,115,68 + 47 =
68,48,16,116,68 + 48 =
68,49,17,117,68 + 49 =
68,50,8,118,68 + 50 =
68,51,9,119,68 + 51 =
68,52,10,120,68 + 52 =
68,53,11,121,68 + 53 =
68,54,12,122,68 + 54 =
68,55,13,123,68 + 55 =
68,56,14,124,68 + 56 =
68,57,15,125,68 + 57 =
68,58,16,126,68 + 58 =
68,59,17,127,68 + 59 =
68,60,8,128,68 + 60 =
68,61,9,129,68 + 61 =
68,62,10,130,68 + 62 =
68,63,11,131,68 + 63 =
68,64,12,132,68 + 64 =
68,65,13,133,68 + 65 =
68,66,14,134,68 + 66 =
68,67,15,135,68 + 67 =
68,68,16,136,68 + 68 =
68,69,17,137,68 + 69 =
68,70,8,138,68 + 70 =
68,71,9,139,68 + 71 =
68,72,10,140,68 + 72 =
68,73,11,141,68 + 73 =
68,74,12,142,68 + 74 =
68,75,13,143,68 + 75 =
68,76,14,144,68 + 76 =
68,77,15,145,68 + 77 =
68,78,16,146,68 + 78 =
68,79,17,147,68 + 79 =
68,80,8,148,68 + 80 =
68,81,9,149,68 + 81 =
68,82,10,150,68 + 82 =
68,83,11,151,68 + 83 =
68,84,12,152,68 + 84 =
68,85,13,153,68 + 85 =
68,86,14,154,68 + 86 =
68,87,15,155,68 + 87 =
68,88,16,156,68 + 88 =
68,89,17,157,68 + 89 =
68,90,8,158,68 + 90 =
68,91,9,159,68 + 91 =
68,92,10,160,68 + 92 =
68,93,11,161,68 + 93 =
68,94,12,162,68 + 94 =
68,95,13,163,68 + 95 =
68,96,14,164,68 + 96 =
68,97,15,165,68 + 97 =
68,98,16,166,68 + 98 =
68,99,17,167,68 + 99 =
69,10,9,79,69 + 10 =
69,11,10,80,69 + 11 =
69,12,11,81,69 + 12 =
69,13,12,82,69 + 13 =
69,14,13,83,69 + 14 =
69,15,14,84,69 + 15 =
69,16,15,85,69 + 16 =
69,17,16,86,69 + 17 =
69,18,17,87,69 + 18 =
69,19,18,88,69 + 19 =
69,20,9,89,69 + 20 =
69,21,10,90,69 + 21 =
69,22,11,91,69 + 22 =
69,23,12,92,69 + 23 =
69,24,13,93,69 + 24 =
69,25,14,94,69 + 25 =
69,26,15,95,69 + 26 =
69,27,16,96,69 + 27 =
69,28,17,97,69 + 28 =
69,29,18,98,69 + 29 =
69,30,9,99,69 + 30 =
69,31,10,100,69 + 31 =
69,32,11,101,69 + 32 =
69,33,12,102,69 + 33 =
69,34,13,103,69 + 34 =
69,35,14,104,69 + 35 =
69,36,15,105,69 + 36 =
69,37,16,106,69 + 37 =
69,38,17,107,69 + 38 =
69,39,18,108,69 + 39 =
69,40,9,109,69 + 40 =
69,41,10,110,69 + 41 =
69,42,11,111,69 + 42 =
69,43,12,112,69 + 43 =
69,44,13,113,69 + 44 =
69,45,14,114,69 + 45 =
69,46,15,115,69 + 46 =
69,47,16,116,69 + 47 =
69,48,17,117,69 + 48 =
69,49,18,118,69 + 49 =
69,50,9,119,69 + 50 =
69,51,10,120,69 + 51 =
69,52,11,121,69 + 52 =
69,53,12,122,69 + 53 =
69,54,13,123,69 + 54 =
69,55,14,124,69 + 55 =
69,56,15,125,69 + 56 =
69,57,16,126,69 + 57 =
69,58,17,127,69 + 58 =
69,59,18,128,69 + 59 =
69,60,9,129,69 + 60 =
69,61,10,130,69 + 61 =
69,62,11,131,69 + 62 =
69,63,12,132,69 + 63 =
69,64,13,133,69 + 64 =
69,65,14,134,69 + 65 =
69,66,15,135,69 + 66 =
69,67,16,136,69 + 67 =
69,68,17,137,69 + 68 =
69,69,18,138,69 + 69 =
69,70,9,139,69 + 70 =
69,71,10,140,69 + 71 =
69,72,11,141,69 + 72 =
69,73,12,142,69 + 73 =
69,74,13,143,69 + 74 =
69,75,14,144,69 + 75 =
69,76,15,145,69 + 76 =
69,77,16,146,69 + 77 =
69,78,17,147,69 + 78 =
69,79,18,148,69 + 79 =
69,80,9,149,69 + 80 =
69,81,10,150,69 + 81 =
69,82,11,151,69 + 82 =
69,83,12,152,69 + 83 =
69,84,13,153,69 + 84 =
69,85,14,154,69 + 85 =
69,86,15,155,69 + 86 =
69,87,16,156,69 + 87 =
69,88,17,157,69 + 88 =
69,89,18,158,69 + 89 =
69,90,9,159,69 + 90 =
69,91,10,160,69 + 91 =
69,92,11,161,69 + 92 =
69,93,12,162,69 + 93 =
69,94,13,163,69 + 94 =
69,95,14,164,69 + 95 =
69,96,15,165,69 + 96 =
69,97,16,166,69 + 97 =
69,98,17,167,69 + 98 =
69,99,18,168,69 + 99 =
70,10,0,80,70 + 10 =
70,11,1,81,70 + 11 =
70,12,2,82,70 + 12 =
70,13,3,83,70 + 13 =
70,14,4,84,70 + 14 =
70,15,5,85,70 + 15 =
70,16,6,86,70 + 16 =
70,17,7,87,70 + 17 =
70,18,8,88,70 + 18 =
70,19,9,89,70 + 19 =
70,20,0,90,70 + 20 =
70,21,1,91,70 + 21 =
70,22,2,92,70 + 22 =
70,23,3,93,70 + 23 =
70,24,4,94,70 + 24 =
70,25,5,95,70 + 25 =
70,26,6,96,70 + 26 =
70,27,7,97,70 + 27 =
70,28,8,98,70 + 28 =
70,29,9,99,70 + 29 =
70,30,0,100,70 + 30 =
70,31,1,101,70 + 31 =
70,32,2,102,70 + 32 =
70,33,3,103,70 + 33 =
70,34,4,104,70 + 34 =
70,35,5,105,70 + 35 =
70,36,6,106,70 + 36 =
70,37,7,107,70 + 37 =
70,38,8,108,70 + 38 =
70,39,9,109,70 + 39 =
70,40,0,110,70 + 40 =
70,41,1,111,70 + 41 =
70,42,2,112,70 + 42 =
70,43,3,113,70 + 43 =
70,44,4,114,70 + 44 =
70,45,5,115,70 + 45 =
70,46,6,116,70 + 46 =
70,47,7,117,70 + 47 =
70,48,8,118,70 + 48 =
70,49,9,119,70 + 49 =
70,50,0,120,70 + 50 =
70,51,1,121,70 + 51 =
70,52,2,122,70 + 52 =
70,53,3,123,70 + 53 =
70,54,4,124,70 + 54 =
70,55,5,125,70 + 55 =
70,56,6,126,70 + 56 =
70,57,7,127,70 + 57 =
70,58,8,128,70 + 58 =
70,59,9,129,70 + 59 =
70,60,0,130,70 + 60 =
70,61,1,131,70 + 61 =
70,62,2,132,70 + 62 =
70,63,3,133,70 + 63 =
70,64,4,134,70 + 64 =
70,65,5,135,70 + 65 =
70,66,6,136,70 + 66 =
70,67,7,137,70 + 67 =
70,68,8,138,70 + 68 =
70,69,9,139,70 + 69 =
70,70,0,140,70 + 70 =
70,71,1,141,70 + 71 =
70,72,2,142,70 + 72 =
70,73,3,143,70 + 73 =
70,74,4,144,70 + 74 =
70,75,5,145,70 + 75 =
70,76,6,146,70 + 76 =
70,77,7,147,70 + 77 =
70,78,8,148,70 + 78 =
70,79,9,149,70 + 79 =
70,80,0,150,70 + 80 =
70,81,1,151,70 + 81 =
70,82,2,152,70 + 82 =
70,83,3,153,70 + 83 =
70,84,4,154,70 + 84 =
70,85,5,155,70 + 85 =
70,86,6,156,70 + 86 =
70,87,7,157,70 + 87 =
70,88,8,158,70 + 88 =
70,89,9,159,70 + 89 =
70,90,0,160,70 + 90 =
70,91,1,161,70 + 91 =
70,92,2,162,70 + 92 =
70,93,3,163,70 + 93 =
70,94,4,164,70 + 94 =
70,95,5,165,70 + 95 =
70,96,6,166,70 + 96 =
70,97,7,167,70 + 97 =
70,98,8,168,70 + 98 =
70,99,9,169,70 + 99 =
71,10,1,81,71 + 10 =
71,11,2,82,71 + 11 =
71,12,3,83,71 + 12 =
71,13,4,84,71 + 13 =
71,14,5,85,71 + 14 =
71,15,6,86,71 + 15 =
71,16,7,87,71 + 16 =
71,17,8,88,71 + 17 =
71,18,9,89,71 + 18 =
71,19,10,90,71 + 19 =
71,20,1,91,71 + 20 =
71,21,2,92,71 + 21 =
71,22,3,93,71 + 22 =
71,23,4,94,71 + 23 =
71,24,5,95,71 + 24 =
71,25,6,96,71 + 25 =
71,26,7,97,71 + 26 =
71,27,8,98,71 + 27 =
71,28,9,99,71 + 28 =
71,29,10,100,71 + 29 =
71,30,1,101,71 + 30 =
71,31,2,102,71 + 31 =
71,32,3,103,71 + 32 =
71,33,4,104,71 + 33 =
71,34,5,105,71 + 34 =
71,35,6,106,71 + 35 =
71,36,7,107,71 + 36 =
71,37,8,108,71 + 37 =
71,38,9,109,71 + 38 =
71,39,10,110,71 + 39 =
71,40,1,111,71 + 40 =
71,41,2,112,71 + 41 =
71,42,3,113,71 + 42 =
71,43,4,114,71 + 43 =
71,44,5,115,71 + 44 =
71,45,6,116,71 + 45 =
71,46,7,117,71 + 46 =
71,47,8,118,71 + 47 =
71,48,9,119,71 + 48 =
71,49,10,120,71 + 49 =
71,50,1,121,71 + 50 =
71,51,2,122,71 + 51 =
71,52,3,123,71 + 52 =
71,53,4,124,71 + 53 =
71,54,5,125,71 + 54 =
71,55,6,126,71 + 55 =
71,56,7,127,71 + 56 =
71,57,8,128,71 + 57 =
71,58,9,129,71 + 58 =
71,59,10,130,71 + 59 =
71,60,1,131,71 + 60 =
71,61,2,132,71 + 61 =
71,62,3,133,71 + 62 =
71,63,4,134,71 + 63 =
71,64,5,135,71 + 64 =
71,65,6,136,71 + 65 =
71,66,7,137,71 + 66 =
71,67,8,138,71 + 67 =
71,68,9,139,71 + 68 =
71,69,10,140,71 + 69 =
71,70,1,141,71 + 70 =
71,71,2,142,71 + 71 =
71,72,3,143,71 + 72 =
71,73,4,144,71 + 73 =
71,74,5,145,71 + 74 =
71,75,6,146,71 + 75 =
71,76,7,147,71 + 76 =
71,77,8,148,71 + 77 =
71,78,9,149,71 + 78 =
71,79,10,150,71 + 79 =
71,80,1,151,71 + 80 =
71,81,2,152,71 + 81 =
71,82,3,153,71 + 82 =
71,83,4,154,71 + 83 =
71,84,5,155,71 + 84 =
71,85,6,156,71 + 85 =
71,86,7,157,71 + 86 =
71,87,8,158,71 + 87 =
71,88,9,159,71 + 88 =
71,89,10,160,71 + 89 =
71,90,1,161,71 + 90 =
71,91,2,162,71 + 91 =
71,92,3,163,71 + 92 =
71,93,4,164,71 + 93 =
71,94,5,165,71 + 94 =
71,95,6,166,71 + 95 =
71,96,7,167,71 + 96 =
71,97,8,168,71 + 97 =
71,98,9,169,71 + 98 =
71,99,10,170,71 + 99 =
72,10,2,82,72 + 10 =
72,11,3,83,72 + 11 =
72,12,4,84,72 + 12 =
72,13,5,85,72 + 13 =
72,14,6,86,72 + 14 =
72,15,7,87,72 + 15 =
72,16,8,88,72 + 16 =
72,17,9,89,72 + 17 =
72,18,10,90,72 + 18 =
72,19,11,91,72 + 19 =
72,20,2,92,72 + 20 =
72,21,3,93,72 + 21 =
72,22,4,94,72 + 22 =
72,23,5,95,72 + 23 =
72,24,6,96,72 + 24 =
72,25,7,97,72 + 25 =
72,26,8,98,72 + 26 =
72,27,9,99,72 + 27 =
72,28,10,100,72 + 28 =
72,29,11,101,72 + 29 =
72,30,2,102,72 + 30 =
72,31,3,103,72 + 31 =
72,32,4,104,72 + 32 =
72,33,5,105,72 + 33 =
72,34,6,106,72 + 34 =
72,35,7,107,72 + 35 =
72,36,8,108,72 + 36 =
72,37,9,109,72 + 37 =
72,38,10,110,72 + 38 =
72,39,11,111,72 + 39 =
72,40,2,112,72 + 40 =
72,41,3,113,72 + 41 =
72,42,4,114,72 + 42 =
72,43,5,115,72 + 43 =
72,44,6,116,72 + 44 =
72,45,7,117,72 + 45 =
72,46,8,118,72 + 46 =
72,47,9,119,72 + 47 =
72,48,10,120,72 + 48 =
72,49,11,121,72 + 49 =
72,50,2,122,72 + 50 =
72,51,3,123,72 + 51 =
72,52,4,124,72 + 52 =
72,53,5,125,72 + 53 =
72,54,6,126,72 + 54 =
72,55,7,127,72 + 55 =
72,56,8,128,72 + 56 =
72,57,9,129,72 + 57 =
72,58,10,130,72 + 58 =
72,59,11,131,72 + 59 =
72,60,2,132,72 + 60 =
72,61,3,133,72 + 61 =
72,62,4,134,72 + 62 =
72,63,5,135,72 + 63 =
72,64,6,136,72 + 64 =
72,65,7,137,72 + 65 =
72,66,8,138,72 + 66 =
72,67,9,139,72 + 67 =
72,68,10,140,72 + 68 =
72,69,11,141,72 + 69 =
72,70,2,142,72 + 70 =
72,71,3,143,72 + 71 =
72,72,4,144,72 + 72 =
72,73,5,145,72 + 73 =
72,74,6,146,72 + 74 =
72,75,7,147,72 + 75 =
72,76,8,148,72 + 76 =
72,77,9,149,72 + 77 =
72,78,10,150,72 + 78 =
72,79,11,151,72 + 79 =
72,80,2,152,72 + 80 =
72,81,3,153,72 + 81 =
72,82,4,154,72 + 82 =
72,83,5,155,72 + 83 =
72,84,6,156,72 + 84 =
72,85,7,157,72 + 85 =
72,86,8,158,72 + 86 =
72,87,9,159,72 + 87 =
72,88,10,160,72 + 88 =
72,89,11,161,72 + 89 =
72,90,2,162,72 + 90 =
72,91,3,163,72 + 91 =
72,92,4,164,72 + 92 =
72,93,5,165,72 + 93 =
72,94,6,166,72 + 94 =
72,95,7,167,72 + 95 =
72,96,8,168,72 + 96 =
72,97,9,169,72 + 97 =
72,98,10,170,72 + 98 =
72,99,11,171,72 + 99 =
73,10,3,83,73 + 10 =
73,11,4,84,73 + 11 =
73,12,5,85,73 + 12 =
73,13,6,86,73 + 13 =
73,14,7,87,73 + 14 =
73,15,8,88,73 + 15 =
73,16,9,89,73 + 16 =
73,17,10,90,73 + 17 =
73,18,11,91,73 + 18 =
73,19,12,92,73 + 19 =
73,20,3,93,73 + 20 =
73,21,4,94,73 + 21 =
73,22,5,95,73 + 22 =
73,23,6,96,73 + 23 =
73,24,7,97,73 + 24 =
73,25,8,98,73 + 25 =
73,26,9,99,73 + 26 =
73,27,10,100,73 + 27 =
73,28,11,101,73 + 28 =
73,29,12,102,73 + 29 =
73,30,3,103,73 + 30 =
73,31,4,104,73 + 31 =
73,32,5,105,73 + 32 =
73,33,6,106,73 + 33 =
73,34,7,107,73 + 34 =
73,35,8,108,73 + 35 =
73,36,9,109,73 + 36 =
73,37,10,110,73 + 37 =
73,38,11,111,73 + 38 =
73,39,12,112,73 + 39 =
73,40,3,113,73 + 40 =
73,41,4,114,73 + 41 =
73,42,5,115,73 + 42 =
73,43,6,116,73 + 43 =
73,44,7,117,73 + 44 =
73,45,8,118,73 + 45 =
73,46,9,119,73 + 46 =
73,47,10,120,73 + 47 =
73,48,11,121,73 + 48 =
73,49,12,122,73 + 49 =
73,50,3,123,73 + 50 =
73,51,4,124,73 + 51 =
73,52,5,125,73 + 52 =
73,53,6,126,73 + 53 =
73,54,7,127,73 + 54 =
73,55,8,128,73 + 55 =
73,56,9,129,73 + 56 =
73,57,10,130,73 + 57 =
73,58,11,131,73 + 58 =
73,59,12,132,73 + 59 =
73,60,3,133,73 + 60 =
73,61,4,134,73 + 61 =
73,62,5,135,73 + 62 =
73,63,6,136,73 + 63 =
73,64,7,137,73 + 64 =
73,65,8,138,73 + 65 =
73,66,9,139,73 + 66 =
73,67,10,140,73 + 67 =
73,68,11,141,73 + 68 =
73,69,12,142,73 + 69 =
73,70,3,143,73 + 70 =
73,71,4,144,73 + 71 =
73,72,5,145,73 + 72 =
73,73,6,146,73 + 73 =
73,74,7,147,73 + 74 =
73,75,8,148,73 + 75 =
73,76,9,149,73 + 76 =
73,77,10,150,73 + 77 =
73,78,11,151,73 + 78 =
73,79,12,152,73 + 79 =
73,80,3,153,73 + 80 =
73,81,4,154,73 + 81 =
73,82,5,155,73 + 82 =
73,83,6,156,73 + 83 =
73,84,7,157,73 + 84 =
73,85,8,158,73 + 85 =
73,86,9,159,73 + 86 =
73,87,10,160,73 + 87 =
73,88,11,161,73 + 88 =
73,89,12,162,73 + 89 =
73,90,3,163,73 + 90 =
73,91,4,164,73 + 91 =
73,92,5,165,73 + 92 =
73,93,6,166,73 + 93 =
73,94,7,167,73 + 94 =
73,95,8,168,73 + 95 =
73,96,9,169,73 + 96 =
73,97,10,170,73 + 97 =
73,98,11,171,73 + 98 =
73,99,12,172,73 + 99 =
74,10,4,84,74 + 10 =
74,11,5,85,74 + 11 =
74,12,6,86,74 + 12 =
74,13,7,87,74 + 13 =
74,14,8,88,74 + 14 =
74,15,9,89,74 + 15 =
74,16,10,90,74 + 16 =
74,17,11,91,74 + 17 =
74,18,12,92,74 + 18 =
74,19,13,93,74 + 19 =
74,20,4,94,74 + 20 =
74,21,5,95,74 + 21 =
74,22,6,96,74 + 22 =
74,23,7,97,74 + 23 =
74,24,8,98,74 + 24 =
74,25,9,99,74 + 25 =
74,26,10,100,74 + 26 =
74,27,11,101,74 + 27 =
74,28,12,102,74 + 28 =
74,29,13,103,74 + 29 =
74,30,4,104,74 + 30 =
74,31,5,105,74 + 31 =
74,32,6,106,74 + 32 =
74,33,7,107,74 + 33 =
74,34,8,108,74 + 34 =
74,35,9,109,74 + 35 =
74,36,10,110,74 + 36 =
74,37,11,111,74 + 37 =
74,38,12,112,74 + 38 =
74,39,13,113,74 + 39 =
74,40,4,114,74 + 40 =
74,41,5,115,74 + 41 =
74,42,6,116,74 + 42 =
74,43,7,117,74 + 43 =
74,44,8,118,74 + 44 =
74,45,9,119,74 + 45 =
74,46,10,120,74 + 46 =
74,47,11,121,74 + 47 =
74,48,12,122,74 + 48 =
74,49,13,123,74 + 49 =
74,50,4,124,74 + 50 =
74,51,5,125,74 + 51 =
74,52,6,126,74 + 52 =
74,53,7,127,74 + 53 =
74,54,8,128,74 + 54 =
74,55,9,129,74 + 55 =
74,56,10,130,74 + 56 =
74,57,11,131,74 + 57 =
74,58,12,132,74 + 58 =
74,59,13,133,74 + 59 =
74,60,4,134,74 + 60 =
74,61,5,135,74 + 61 =
74,62,6,136,74 + 62 =
74,63,7,137,74 + 63 =
74,64,8,138,74 + 64 =
74,65,9,139,74 + 65 =
74,66,10,140,74 + 66 =
74,67,11,141,74 + 67 =
74,68,12,142,74 + 68 =
74,69,13,143,74 + 69 =
74,70,4,144,74 + 70 =
74,71,5,145,74 + 71 =
74,72,6,146,74 + 72 =
74,73,7,147,74 + 73 =
74,74,8,148,74 + 74 =
74,75,9,149,74 + 75 =
74,76,10,150,74 + 76 =
74,77,11,151,74 + 77 =
74,78,12,152,74 + 78 =
74,79,13,153,74 + 79 =
74,80,4,154,74 + 80 =
74,81,5,155,74 + 81 =
74,82,6,156,74 + 82 =
74,83,7,157,74 + 83 =
74,84,8,158,74 + 84 =
74,85,9,159,74 + 85 =
74,86,10,160,74 + 86 =
74,87,11,161,74 + 87 =
74,88,12,162,74 + 88 =
74,89,13,163,74 + 89 =
74,90,4,164,74 + 90 =
74,91,5,165,74 + 91 =
74,92,6,166,74 + 92 =
74,93,7,167,74 + 93 =
74,94,8,168,74 + 94 =
74,95,9,169,74 + 95 =
74,96,10,170,74 + 96 =
74,97,11,171,74 + 97 =
74,98,12,172,74 + 98 =
74,99,13,173,74 + 99 =
75,10,5,85,75 + 10 =
75,11,6,86,75 + 11 =
75,12,7,87,75 + 12 =
75,13,8,88,75 + 13 =
75,14,9,89,75 + 14 =
75,15,10,90,75 + 15 =
75,16,11,91,75 + 16 =
75,17,12,92,75 + 17 =
75,18,13,93,75 + 18 =
75,19,14,94,75 + 19 =
75,20,5,95,75 + 20 =
75,21,6,96,75 + 21 =
75,22,7,97,75 + 22 =
75,23,8,98,75 + 23 =
75,24,9,99,75 + 24 =
75,25,10,100,75 + 25 =
75,26,11,101,75 + 26 =
75,27,12,102,75 + 27 =
75,28,13,103,75 + 28 =
75,29,14,104,75 + 29 =
75,30,5,105,75 + 30 =
75,31,6,106,75 + 31 =
75,32,7,107,75 + 32 =
75,33,8,108,75 + 33 =
75,34,9,109,75 + 34 =
75,35,10,110,75 + 35 =
75,36,11,111,75 + 36 =
75,37,12,112,75 + 37 =
75,38,13,113,75 + 38 =
75,39,14,114,75 + 39 =
75,40,5,115,75 + 40 =
75,41,6,116,75 + 41 =
75,42,7,117,75 + 42 =
75,43,8,118,75 + 43 =
75,44,9,119,75 + 44 =
75,45,10,120,75 + 45 =
75,46,11,121,75 + 46 =
75,47,12,122,75 + 47 =
75,48,13,123,75 + 48 =
75,49,14,124,75 + 49 =
75,50,5,125,75 + 50 =
75,51,6,126,75 + 51 =
75,52,7,127,75 + 52 =
75,53,8,128,75 + 53 =
75,54,9,129,75 + 54 =
75,55,10,130,75 + 55 =
75,56,11,131,75 + 56 =
75,57,12,132,75 + 57 =
75,58,13,133,75 + 58 =
75,59,14,134,75 + 59 =
75,60,5,135,75 + 60 =
75,61,6,136,75 + 61 =
75,62,7,137,75 + 62 =
75,63,8,138,75 + 63 =
75,64,9,139,75 + 64 =
75,65,10,140,75 + 65 =
75,66,11,141,75 + 66 =
75,67,12,142,75 + 67 =
75,68,13,143,75 + 68 =
75,69,14,144,75 + 69 =
75,70,5,145,75 + 70 =
75,71,6,146,75 + 71 =
75,72,7,147,75 + 72 =
75,73,8,148,75 + 73 =
75,74,9,149,75 + 74 =
75,75,10,150,75 + 75 =
75,76,11,151,75 + 76 =
75,77,12,152,75 + 77 =
75,78,13,153,75 + 78 =
75,79,14,154,75 + 79 =
75,80,5,155,75 + 80 =
75,81,6,156,75 + 81 =
75,82,7,157,75 + 82 =
75,83,8,158,75 + 83 =
75,84,9,159,75 + 84 =
75,85,10,160,75 + 85 =
75,86,11,161,75 + 86 =
75,87,12,162,75 + 87 =
75,88,13,163,75 + 88 =
75,89,14,164,75 + 89 =
75,90,5,165,75 + 90 =
75,91,6,166,75 + 91 =
75,92,7,167,75 + 92 =
75,93,8,168,75 + 93 =
75,94,9,169,75 + 94 =
75,95,10,170,75 + 95 =
75,96,11,171,75 + 96 =
75,97,12,172,75 + 97 =
75,98,13,173,75 + 98 =
75,99,14,174,75 + 99 =
76,10,6,86,76 + 10 =
76,11,7,87,76 + 11 =
76,12,8,88,76 + 12 =
76,13,9,89,76 + 13 =
76,14,10,90,76 + 14 =
76,15,11,91,76 + 15 =
76,16,12,92,76 + 16 =
76,17,13,93,76 + 17 =
76,18,14,94,76 + 18 =
76,19,15,95,76 + 19 =
76,20,6,96,76 + 20 =
76,21,7,97,76 + 21 =
76,22,8,98,76 + 22 =
76,23,9,99,76 + 23 =
76,24,10,100,76 + 24 =
76,25,11,101,76 + 25 =
76,26,12,102,76 + 26 =
76,27,13,103,76 + 27 =
76,28,14,104,76 + 28 =
76,29,15,105,76 + 29 =
76,30,6,106,76 + 30 =
76,31,7,107,76 + 31 =
76,32,8,108,76 + 32 =
76,33,9,109,76 + 33 =
76,34,10,110,76 + 34 =
76,35,11,111,76 + 35 =
76,36,12,112,76 + 36 =
76,37,13,113,76 + 37 =
76,38,14,114,76 + 38 =
76,39,15,115,76 + 39 =
76,40,6,116,76 + 40 =
76,41,7,117,76 + 41 =
76,42,8,118,76 + 42 =
76,43,9,119,76 + 43 =
76,44,10,120,76 + 44 =
76,45,11,121,76 + 45 =
76,46,12,122,76 + 46 =
76,47,13,123,76 + 47 =
76,48,14,124,76 + 48 =
76,49,15,125,76 + 49 =
76,50,6,126,76 + 50 =
76,51,7,127,76 + 51 =
76,52,8,128,76 + 52 =
76,53,9,129,76 + 53 =
76,54,10,130,76 + 54 =
76,55,11,131,76 + 55 =
76,56,12,132,76 + 56 =
76,57,13,133,76 + 57 =
76,58,14,134,76 + 58 =
76,59,15,135,76 + 59 =
76,60,6,136,76 + 60 =
76,61,7,137,76 + 61 =
76,62,8,138,76 + 62 =
76,63,9,139,76 + 63 =
76,64,10,140,76 + 64 =
76,65,11,141,76 + 65 =
76,66,12,142,76 + 66 =
76,67,13,143,76 + 67 =
76,68,14,144,76 + 68 =
76,69,15,145,76 + 69 =
76,70,6,146,76 + 70 =
76,71,7,147,76 + 71 =
76,72,8,148,76 + 72 =
76,73,9,149,76 + 73 =
76,74,10,150,76 + 74 =
76,75,11,151,76 + 75 =
76,76,12,152,76 + 76 =
76,77,13,153,76 + 77 =
76,78,14,154,76 + 78 =
76,79,15,155,76 + 79 =
76,80,6,156,76 + 80 =
76,81,7,157,76 + 81 =
76,82,8,158,76 + 82 =
76,83,9,159,76 + 83 =
76,84,10,160,76 + 84 =
76,85,11,161,76 + 85 =
76,86,12,162,76 + 86 =
76,87,13,163,76 + 87 =
76,88,14,164,76 + 88 =
76,89,15,165,76 + 89 =
76,90,6,166,76 + 90 =
76,91,7,167,76 + 91 =
76,92,8,168,76 + 92 =
76,93,9,169,76 + 93 =
76,94,10,170,76 + 94 =
76,95,11,171,76 + 95 =
76,96,12,172,76 + 96 =
76,97,13,173,76 + 97 =
76,98,14,174,76 + 98 =
76,99,15,175,76 + 99 =
77,10,7,87,77 + 10 =
77,11,8,88,77 + 11 =
77,12,9,89,77 + 12 =
77,13,10,90,77 + 13 =
77,14,11,91,77 + 14 =
77,15,12,92,77 + 15 =
77,16,13,93,77 + 16 =
77,17,14,94,77 + 17 =
77,18,15,95,77 + 18 =
77,19,16,96,77 + 19 =
77,20,7,97,77 + 20 =
77,21,8,98,77 + 21 =
77,22,9,99,77 + 22 =
77,23,10,100,77 + 23 =
77,24,11,101,77 + 24 =
77,25,12,102,77 + 25 =
77,26,13,103,77 + 26 =
77,27,14,104,77 + 27 =
77,28,15,105,77 + 28 =
77,29,16,106,77 + 29 =
77,30,7,107,77 + 30 =
77,31,8,108,77 + 31 =
77,32,9,109,77 + 32 =
77,33,10,110,77 + 33 =
77,34,11,111,77 + 34 =
77,35,12,112,77 + 35 =
77,36,13,113,77 + 36 =
77,37,14,114,77 + 37 =
77,38,15,115,77 + 38 =
77,39,16,116,77 + 39 =
77,40,7,117,77 + 40 =
77,41,8,118,77 + 41 =
77,42,9,119,77 + 42 =
77,43,10,120,77 + 43 =
77,44,11,121,77 + 44 =
77,45,12,122,77 + 45 =
77,46,13,123,77 + 46 =
77,47,14,124,77 + 47 =
77,48,15,125,77 + 48 =
77,49,16,126,77 + 49 =
77,50,7,127,77 + 50 =
77,51,8,128,77 + 51 =
77,52,9,129,77 + 52 =
77,53,10,130,77 + 53 =
77,54,11,131,77 + 54 =
77,55,12,132,77 + 55 =
77,56,13,133,77 + 56 =
77,57,14,134,77 + 57 =
77,58,15,135,77 + 58 =
77,59,16,136,77 + 59 =
77,60,7,137,77 + 60 =
77,61,8,138,77 + 61 =
77,62,9,139,77 + 62 =
77,63,10,140,77 + 63 =
77,64,11,141,77 + 64 =
77,65,12,142,77 + 65 =
77,66,13,143,77 + 66 =
77,67,14,144,77 + 67 =
77,68,15,145,77 + 68 =
77,69,16,146,77 + 69 =
77,70,7,147,77 + 70 =
77,71,8,148,77 + 71 =
77,72,9,149,77 + 72 =
77,73,10,150,77 + 73 =
77,74,11,151,77 + 74 =
77,75,12,152,77 + 75 =
77,76,13,153,77 + 76 =
77,77,14,154,77 + 77 =
77,78,15,155,77 + 78 =
77,79,16,156,77 + 79 =
77,80,7,157,77 + 80 =
77,81,8,158,77 + 81 =
77,82,9,159,77 + 82 =
77,83,10,160,77 + 83 =
77,84,11,161,77 + 84 =
77,85,12,162,77 + 85 =
77,86,13,163,77 + 86 =
77,87,14,164,77 + 87 =
77,88,15,165,77 + 88 =
77,89,16,166,77 + 89 =
