first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Bitter chocolate on a honeyed tongue,",tongue,rose,clung,False,sweet as a rose.,sweet as a rose.
"Whispers of spring in winter's last sigh,",sigh,still,sigh,False,"The frost has passed, and the world is still.","The frost has passed, and the world is still."
"In tangled hearts, two vows entwine,",entwine,align,entwine,True,"In the quiet of night, two stars align.","In the quiet of night, two stars align."
"Truth wears a mask of light, yet deception shimmers bare,",bare,flame,despair,False,"The truth is a mirror, reflecting the light, and the lie is a flame.","The truth is a mirror, reflecting the light, and the lie is a flame."
"In twilight’s grasp, where shadows cling,",cling,dim,sing,False,"In the heart of the night, where stars are dim,","In the heart of the night, where stars are dim,"
"Whispers weave where wild hearts run free,",free,song,sea,False,"The wind carries the song,","The wind carries the song,  
And dreams are born in the breeze."
"Beneath soft words, the dagger of truth may gleam,",gleam,dance,stream,False,"In the shadow of silence, where shadows dance,","In the shadow of silence, where shadows dance,  
A blade of truth, a whisper, may gleam."
"Winds of liberty weep through the chains of the night,",night,sigh,light,False,The dawn shall rise and break the night's last sigh.,The dawn shall rise and break the night's last sigh.
"In twilight’s breath, where shadows softly sway,",sway,play,grey,True,"In the moonlit dance, where stars softly play.","In the moonlit dance, where stars softly play."
"Beneath the storm of silent rage, tempests thrive in beating veins,",veins,dance,remains,False,"The night is a canvas where shadows dance,","The night is a canvas where shadows dance,  
And dreams are born from the storm's embrace."
"Whispers of yesterday linger in the dust of forgotten rooms,",rooms,air,rooms,False,The echoes of the past still echo in the air.,The echoes of the past still echo in the air.
"In shadows of the past, my heart repeats an ancient song,",song,tune,belong,False,"In the light of the future, I'll sing a new tune,","In the light of the future, I'll sing a new tune,"
"Justice wears a crown of light, injustice, shadows in disguise,",disguise,light,dies,False,"Justice wears a crown of light,","Justice wears a crown of light,  
Injustice, shadows in disguise."
"In the silent chambers where dread and dread dwell,",dwell,night,dwell,False,"A whisper of night, a sigh of the night.","In the silent chambers where dread and dread dwell,  
A whisper of night, a sigh of the night."
"Whispers of the wind through ancient boughs,",boughs,bright,boughs,False,"The night is quiet, and stars are bright.","The night is quiet, and stars are bright."
"Beneath the mirror’s gaze, a thousand whispered names awake,",awake,sigh,awake,False,"A thousand dreams in the night, they rise with a sigh.","A thousand dreams in the night, they rise with a sigh."
"Beneath soft words, the dagger of truth may gleam,",gleam,dance,stream,False,"In the shadow of silence, where shadows dance,","In the shadow of silence, where shadows dance,  
A blade of truth, a whisper, may gleam."
"Friendship is the sun that melts the snow,",snow,trees,glow,False,"The wind that dances through the trees,","The wind that dances through the trees,  
And leaves the frost to be gone."
"A flawless rose still trembles in the storm,",storm,night,storm,False,"A whisper of wind, a sigh from the night.","A whisper of wind, a sigh from the night."
"My name may fade, but my shadow shall sing,",sing,sing,sing,False,"My name may fade, but my shadow shall sing.","My name may fade, but my shadow shall sing."
"Time-honored flames meet electric skies,",skies,song,dies,False,The stars above dance in silent song.,The stars above dance in silent song.
"Each wrinkle etched is a tale the sun has read,",read,read,creed,False,Each wrinkle etched is a tale the sun has read.,Each wrinkle etched is a tale the sun has read.
"The tempest rages where restraint once tread,",tread,sigh,thread,False,"The storm's breath is a whisper, a sigh, a sigh.","The storm's breath is a whisper, a sigh, a sigh."
"Beneath the mask I’ve worn for years, a silent echo stirs, unknown,",unknown,kept,stone,False,"A whisper in the dark, a secret I’ve kept,","A whisper in the dark, a secret I’ve kept,"
"In the quiet hours, when stars hold their breath,",breath,sky,breath,False,The night whispers secrets to the sky.,"In the quiet hours, when stars hold their breath,  
The night whispers secrets to the sky."
"In every flaw, the light of perfection gleams,",gleams,shine,dreams,False,And the world is made of stars that shine.,"In every flaw, the light of perfection gleams,  
And the world is made of stars that shine."
"Whispers roam where wild things wander,",wander,song,wander,False,"The wind carries the song,","The wind carries the song,  
And leaves the earth in song."
"With trembling hand I light the fire,",fire,again,desire,False,"And the world shall burn, and burn again.","With trembling hand I light the fire,  
And the world shall burn, and burn again."
"Whispers of velvet dance with crimson skies,",skies,flight,dies,False,The night is a canvas where dreams take flight.,The night is a canvas where dreams take flight.
"In the quiet heartbeat of the morning light,",light,trees,light,False,A gentle breeze whispers through the trees.,"In the quiet heartbeat of the morning light,  
A gentle breeze whispers through the trees."
"Brushstrokes of thought dance where wild imagination thrives,",thrives,thought,thrives,False,"The mind's flame, a flame of thought,","The mind's flame, a flame of thought,  
A canvas where dreams are painted."
A flawless curve holds cracks unseen—,unseen,meet,unseen,False,"A mirror's edge, where light and shadow meet.","A mirror's edge, where light and shadow meet."
"A whispered truth can sever ties spun tight,",tight,bound,light,False,A silent vow can break the chains that once bound.,A silent vow can break the chains that once bound.
"In shadowed halls where whispers cling,",cling,sing,sing,True,"In silent halls where echoes sing,","In silent halls where echoes sing,  
A tale of dreams and night's keeping."
"In the shadow of the night, hope whispers light,",light,flight,light,True,"In the quiet of the night, dreams take flight.","In the quiet of the night, dreams take flight."
"Where whispering forests pulse with life,",life,deep,knife,False,"The trees stand tall, their roots deep,","The trees stand tall, their roots deep,  
And in their embrace, the world is whole."
"Beneath the moon’s unblinking eye, I start upon the road,",road,couplet,code,False,I’ll write the next line of the rhyming couplet:,"I’ll write the next line of the rhyming couplet:  

**""And through the night’s silent path,"
"In the attic of the heart, old echoes still stir,",stir,air,stir,False,"In the garden of the soul, soft dreams are still in the air.","In the garden of the soul, soft dreams are still in the air."
"A heartbeat hums where two souls entwine,",entwine,cry,entwine,False,"A soul's song, a flame's cry,","A soul's song, a flame's cry,  
Where love's flame, and heart's flame, they meet."
"Two hearts entwined, one path they tread,",tread,entwined,thread,False,"One path they tread, two hearts entwined.","One path they tread, two hearts entwined."
"Whispers of wind weave through skies of change,",change,flight,change,False,The night is a canvas where dreams take flight.,The night is a canvas where dreams take flight.
"Colors whisper where the silent brushes dance,",dance,dark,dance,False,"The night's breath, a song in the dark,","The night's breath, a song in the dark,  
And stars, they dance where the moonlight sings."
"Old hands shaping clay, new screens shape the mind,",mind,flame,wind,False,"The mind is a canvas, and the heart is a flame.","The mind is a canvas, and the heart is a flame."
"Beneath the mask I’ve worn for years, a stranger whispers in my ears,",ears,night,years,False,"In the shadow of my heart, where silence meets the night,","In the shadow of my heart, where silence meets the night,  
A voice once more calls, a whisper in my mind"
"In whispers of the soul, where light and longing entwine,",entwine,entwined,entwine,False,"In the quiet of the night, where dreams and night are entwined.","In the quiet of the night, where dreams and night are entwined."
