question,intermediate,answer,intermediate_expression,prompt_type,prompt_subtype,Qwen3-0.6B_exact_match,Qwen3-0.6B_contains_answer,Qwen3-1.7B_exact_match,Qwen3-1.7B_contains_answer,Qwen3-4B_exact_match,Qwen3-4B_contains_answer,Qwen3-8B_exact_match,Qwen3-8B_contains_answer,Qwen3-14B_exact_match,Qwen3-14B_contains_answer,Qwen3-32B_exact_match,Qwen3-32B_contains_answer
(5//1)*8=,5,40,(5//1),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(2-6)*8=,-4,-32,(2-6),math_novar,math_novar,False,False,False,False,True,True,True,True,True,True,True,True
(1//2)+9=,0,9,(1//2),math_novar,math_novar,False,False,False,True,False,True,False,True,False,True,True,True
(6//6)*2=,1,2,(6//6),math_novar,math_novar,True,True,False,False,True,True,True,True,True,True,True,True
(2+8)*5=,10,50,(2+8),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(1*7)-1=,7,6,(1*7),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(5*4)*7=,20,140,(5*4),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(7+1)*1=,8,8,(7+1),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(2//9)*2=,0,0,(2//9),math_novar,math_novar,True,True,False,False,False,True,False,False,True,True,True,True
(7+9)-6=,16,10,(7+9),math_novar,math_novar,True,True,True,True,True,True,True,True,False,True,True,True
(1//9)*3=,0,0,(1//9),math_novar,math_novar,True,True,False,False,False,False,False,False,False,True,True,True
(3//6)//6=,0,0,(3//6),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(5//5)-5=,1,-4,(5//5),math_novar,math_novar,False,False,False,False,True,True,True,True,True,True,True,True
(9-7)//4=,2,0,(9-7),math_novar,math_novar,False,False,False,False,False,True,False,True,True,True,True,True
(2*7)*5=,14,70,(2*7),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(9-4)*7=,5,35,(9-4),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(5*1)+8=,5,13,(5*1),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(9*8)+3=,72,75,(9*8),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(3-4)-1=,-1,-2,(3-4),math_novar,math_novar,False,False,False,False,True,True,False,False,False,False,True,True
(5//7)+8=,0,8,(5//7),math_novar,math_novar,False,False,False,False,True,True,False,False,True,True,True,True
(2+5)+6=,7,13,(2+5),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(1-5)-2=,-4,-6,(1-5),math_novar,math_novar,False,False,False,False,False,False,True,True,False,False,True,True
(4+4)*5=,8,40,(4+4),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(9-4)+8=,5,13,(9-4),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(2+4)+5=,6,11,(2+4),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(6*3)//2=,18,9,(6*3),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(7-9)+8=,-2,6,(7-9),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(1*2)-2=,2,0,(1*2),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(9*2)//1=,18,18,(9*2),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(8-1)-1=,7,6,(8-1),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(9*8)-1=,72,71,(9*8),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(8*2)-9=,16,7,(8*2),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(3-3)+6=,0,6,(3-3),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(6+7)+4=,13,17,(6+7),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(4*8)*8=,32,256,(4*8),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(6+4)-3=,10,7,(6+4),math_novar,math_novar,False,False,True,True,True,True,True,True,False,True,True,True
(9+5)//9=,14,1,(9+5),math_novar,math_novar,True,True,False,True,True,True,True,True,True,True,True,True
(7*3)//2=,21,10,(7*3),math_novar,math_novar,True,True,False,True,True,True,True,True,True,True,True,True
(3//2)*9=,1,9,(3//2),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,True,True
(2-7)-8=,-5,-13,(2-7),math_novar,math_novar,False,False,False,False,True,True,True,True,True,True,True,True
(3*7)*3=,21,63,(3*7),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(5*5)*2=,25,50,(5*5),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(3+2)*1=,5,5,(3+2),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(8*4)*4=,32,128,(8*4),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(9//8)//1=,1,1,(9//8),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(1+7)*1=,8,8,(1+7),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(7*2)//4=,14,3,(7*2),math_novar,math_novar,False,False,False,True,True,True,True,True,True,True,True,True
(6//5)//1=,1,1,(6//5),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(3-6)-6=,-3,-9,(3-6),math_novar,math_novar,False,False,True,True,True,True,True,True,False,True,True,True
(1*2)*9=,2,18,(1*2),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(4-1)*1=,3,3,(4-1),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(6+7)*1=,13,13,(6+7),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(8*1)*9=,8,72,(8*1),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(1*2)+5=,2,7,(1*2),math_novar,math_novar,False,False,True,True,False,False,True,True,True,True,True,True
(8*2)//7=,16,2,(8*2),math_novar,math_novar,True,True,False,True,True,True,True,True,True,True,True,True
(8//2)*8=,4,32,(8//2),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(5+3)-3=,8,5,(5+3),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,True,True
(3+2)//8=,5,0,(3+2),math_novar,math_novar,True,True,False,True,True,True,True,True,True,True,True,True
(8//8)+8=,1,9,(8//8),math_novar,math_novar,False,False,False,False,True,True,True,True,True,True,True,True
(4//3)//3=,1,0,(4//3),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,True,True
(2-5)+1=,-3,-2,(2-5),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(7+6)+6=,13,19,(7+6),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,True,True
(9//8)+9=,1,10,(9//8),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,True,True
(7-1)//7=,6,0,(7-1),math_novar,math_novar,True,True,False,False,False,False,False,False,True,True,False,False
(2//7)*6=,0,0,(2//7),math_novar,math_novar,True,True,False,False,False,False,False,False,False,False,False,False
(2-4)-2=,-2,-4,(2-4),math_novar,math_novar,False,False,True,True,True,True,True,True,False,False,False,False
(1//4)-2=,0,-2,(1//4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(2-4)//8=,-2,-1,(2-4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(9//4)-7=,2,-5,(9//4),math_novar,math_novar,False,False,False,False,True,True,False,False,True,True,False,False
(9//5)-8=,1,-7,(9//5),math_novar,math_novar,False,False,False,False,True,True,True,True,False,False,False,False
(1-3)//8=,-2,-1,(1-3),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1-3)//9=,-2,-1,(1-3),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(2//2)//2=,1,0,(2//2),math_novar,math_novar,True,True,False,False,False,False,False,False,True,True,False,False
(1//2)-4=,0,-4,(1//2),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//2)-8=,0,-8,(1//2),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(4-5)//4=,-1,-1,(4-5),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(9//6)+9=,1,10,(9//6),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(5//3)-6=,1,-5,(5//3),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(3//4)*4=,0,0,(3//4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(7//4)+1=,1,2,(7//4),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,False,False
(8//5)+9=,1,10,(8//5),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(6//7)*7=,0,0,(6//7),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(9//5)+6=,1,7,(9//5),math_novar,math_novar,False,False,False,False,True,True,False,True,False,True,False,False
(3//4)-6=,0,-6,(3//4),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(2//4)*4=,0,0,(2//4),math_novar,math_novar,False,False,False,False,True,True,False,False,True,True,False,False
(8//6)+2=,1,3,(8//6),math_novar,math_novar,False,False,False,False,False,False,True,True,True,True,False,False
(3//7)*5=,0,0,(3//7),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(2//8)+5=,0,5,(2//8),math_novar,math_novar,False,False,False,False,True,True,False,True,True,True,False,False
(4//3)+2=,1,3,(4//3),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(2-1)//9=,1,0,(2-1),math_novar,math_novar,True,True,False,False,True,True,True,True,True,True,False,False
(9//5)*4=,1,4,(9//5),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(7//3)-1=,2,1,(7//3),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,False,False
(7//8)*2=,0,0,(7//8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//5)-5=,0,-5,(1//5),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(4//6)*9=,0,0,(4//6),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(2//1)*2=,2,4,(2//1),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,False,False
(3-6)//2=,-3,-2,(3-6),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(3//4)*6=,0,0,(3//4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(8//5)-5=,1,-4,(8//5),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(8-1)*8=,7,56,(8-1),math_novar,math_novar,False,False,True,True,True,True,True,True,True,True,False,False
(1-4)//9=,-3,-1,(1-4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(2//3)*5=,0,0,(2//3),math_novar,math_novar,False,False,False,True,False,False,False,True,False,False,False,False
(5//8)*2=,0,0,(5//8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(2-9)//6=,-7,-2,(2-9),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(7//4)-3=,1,-2,(7//4),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(5//3)-5=,1,-4,(5//3),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//8)-2=,0,-2,(1//8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(9//8)-9=,1,-8,(9//8),math_novar,math_novar,False,False,False,False,True,True,False,False,False,False,False,False
(8//7)//9=,1,0,(8//7),math_novar,math_novar,False,False,False,False,False,False,True,True,True,True,False,False
(1//2)*3=,0,0,(1//2),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(5-1)//5=,4,0,(5-1),math_novar,math_novar,True,True,True,True,False,True,True,True,True,True,False,False
(3//8)*8=,0,0,(3//8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(6//4)-4=,1,-3,(6//4),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(5//8)*9=,0,0,(5//8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(6//4)+6=,1,7,(6//4),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(8-1)-9=,7,-2,(8-1),math_novar,math_novar,False,False,False,False,False,False,True,True,True,True,False,False
(7//2)-6=,3,-3,(7//2),math_novar,math_novar,False,False,False,False,False,False,True,True,False,False,False,False
(7//9)*2=,0,0,(7//9),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1-5)//9=,-4,-1,(1-5),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(5//6)*5=,0,0,(5//6),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//8)-5=,0,-5,(1//8),math_novar,math_novar,False,False,False,False,False,True,False,False,False,False,False,False
(1-4)//6=,-3,-1,(1-4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(8//5)+7=,1,8,(8//5),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//4)*4=,0,0,(1//4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//1)//2=,1,0,(1//1),math_novar,math_novar,True,True,False,False,False,False,False,False,True,True,False,False
(5//9)//4=,0,0,(5//9),math_novar,math_novar,True,True,False,False,True,True,True,True,True,True,False,False
(8//3)-8=,2,-6,(8//3),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(1-9)-5=,-8,-13,(1-9),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(1//1)//3=,1,0,(1//1),math_novar,math_novar,True,True,False,False,False,False,False,False,True,True,False,False
(2//8)+6=,0,6,(2//8),math_novar,math_novar,False,False,False,False,True,True,False,True,True,True,False,False
(2-4)//7=,-2,-1,(2-4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(6//4)+1=,1,2,(6//4),math_novar,math_novar,True,True,True,True,True,True,True,True,True,True,False,False
(3//4)*7=,0,0,(3//4),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(4//8)*4=,0,0,(4//8),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(6//7)-6=,0,-6,(6//7),math_novar,math_novar,False,False,False,False,True,True,False,False,True,True,False,False
(7//4)+2=,1,3,(7//4),math_novar,math_novar,False,False,True,True,True,True,False,True,True,True,False,False
(9-1)//3=,8,2,(9-1),math_novar,math_novar,True,True,True,True,False,True,True,True,True,True,False,False
(1//6)-1=,0,-1,(1//6),math_novar,math_novar,False,False,False,False,False,True,False,False,False,False,False,False
(9//6)-6=,1,-5,(9//6),math_novar,math_novar,False,False,False,False,False,False,True,True,True,True,False,False
(8-3)//7=,5,0,(8-3),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(1-8)//8=,-7,-1,(1-8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(4-8)//8=,-4,-1,(4-8),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
(7//4)-4=,1,-3,(7//4),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(9//6)//7=,1,0,(9//6),math_novar,math_novar,False,False,False,False,False,False,False,False,True,True,False,False
(4//5)-4=,0,-4,(4//5),math_novar,math_novar,False,False,False,False,True,True,False,False,True,True,False,False
(4//5)*2=,0,0,(4//5),math_novar,math_novar,False,False,False,False,False,False,False,False,False,False,False,False
