planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
pelican,a,a,True,fish,False,example,False,0.8230857849121094,0.8230857849121094,0.02749732881784439,True,0.47946274280548096,0.2509624660015106,pillbox,a,The small container for holding pills or medication is a pillbox,"<|im_start|>user
The small container for holding pills or medication is a pillbox. The large water bird with a huge pouch under its beak for catching fish is","<|im_start|>user
The small container for holding pills or medication is a pillbox. The large water bird with a huge pouch under its beak for catching fish is a","<|im_start|>user
The small container for holding pills or medication is a pillbox. The large water bird with a huge pouch under its beak for catching fish is an"
phonebook,a,a,True,directory,False,alphabetical,False,0.7539340257644653,0.7539340257644653,0.06806911528110504,True,0.38528427481651306,0.20235101878643036,dagger,a,The short knife with a pointed blade once used as a weapon is a dagger,"<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The directory that lists names and telephone numbers in alphabetical order is","<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The directory that lists names and telephone numbers in alphabetical order is a","<|im_start|>user
The short knife with a pointed blade once used as a weapon is a dagger. The directory that lists names and telephone numbers in alphabetical order is an"
pillbox,a,a,True,pill,True,example,False,0.6935805678367615,0.6935805678367615,0.010200517252087593,True,0.17762935161590576,0.16144394874572754,shoelace,a,The thin cord that threads through holes in shoes to keep them tight is a shoelace,"<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The small container for holding pills or medication is","<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The small container for holding pills or medication is a","<|im_start|>user
The thin cord that threads through holes in shoes to keep them tight is a shoelace. The small container for holding pills or medication is an"
plunger,a,a,True,tool,False,example,False,0.5882526636123657,0.5882526636123657,0.04309997707605362,True,0.08552388101816177,0.5018359422683716,fish,a,The aquatic animal with gills and fins that swims in water and breathes underwater is a fish,"<|im_start|>user
The aquatic animal with gills and fins that swims in water and breathes underwater is a fish. The rubber suction tool used to unclog toilets and drains is","<|im_start|>user
The aquatic animal with gills and fins that swims in water and breathes underwater is a fish. The rubber suction tool used to unclog toilets and drains is a","<|im_start|>user
The aquatic animal with gills and fins that swims in water and breathes underwater is a fish. The rubber suction tool used to unclog toilets and drains is an"
pyramid,a,a,True,pyramid,True,example,False,0.7302137613296509,0.7302137613296509,0.05431300029158592,True,0.6623640060424805,0.4455341100692749,flashlight,a,The handheld battery-powered device that creates a beam of light in darkness is a flashlight,"<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The ancient Egyptian monument with triangular sides and a square base is","<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The ancient Egyptian monument with triangular sides and a square base is a","<|im_start|>user
The handheld battery-powered device that creates a beam of light in darkness is a flashlight. The ancient Egyptian monument with triangular sides and a square base is an"
python,a,a,True,snake,False,o,False,0.7292525172233582,0.7292525172233582,0.037134017795324326,True,0.13072709739208221,0.43687400221824646,omelette,an,The dish of beaten eggs cooked in a pan often folded over fillings is an omelette,"<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The large nonvenomous snake that coils around its prey and squeezes is","<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The large nonvenomous snake that coils around its prey and squeezes is a","<|im_start|>user
The dish of beaten eggs cooked in a pan often folded over fillings is an omelette. The large nonvenomous snake that coils around its prey and squeezes is an"
racecar,a,a,True,race,True,example,False,0.7184842824935913,0.7184842824935913,0.06831724941730499,True,0.18881094455718994,0.21149682998657227,iceberg,an,The massive floating chunk of ice that broke off from a glacier is an iceberg,"<|im_start|>user
The massive floating chunk of ice that broke off from a glacier is an iceberg. The fast vehicle built specifically for speed competitions on a track is","<|im_start|>user
The massive floating chunk of ice that broke off from a glacier is an iceberg. The fast vehicle built specifically for speed competitions on a track is a","<|im_start|>user
The massive floating chunk of ice that broke off from a glacier is an iceberg. The fast vehicle built specifically for speed competitions on a track is an"
redwood,a,a,True,tree,False,example,False,0.7577915191650391,0.7577915191650391,0.07555166631937027,True,0.2635622024536133,0.291118323802948,beak,a,The hard pointed mouth part of a bird used for eating and building nests is a beak,"<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The enormous evergreen tree that can live thousands of years and grow extremely tall is","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The enormous evergreen tree that can live thousands of years and grow extremely tall is a","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The enormous evergreen tree that can live thousands of years and grow extremely tall is an"
sandcastle,a,a,True,sand,True,example,False,0.8979991674423218,0.8979991674423218,0.021477652713656425,True,0.27674394845962524,0.8128625154495239,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The miniature castle made of sand at the beach that waves wash away is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The miniature castle made of sand at the beach that waves wash away is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The miniature castle made of sand at the beach that waves wash away is an"
scooter,a,a,True,bicycle,False,automobile,False,0.8854301571846008,0.8854301571846008,0.01929846778512001,True,0.21772460639476776,0.6158854365348816,doughnut,a,The sweet fried ring of dough often glazed or covered with sprinkles is a doughnut,"<|im_start|>user
The sweet fried ring of dough often glazed or covered with sprinkles is a doughnut. The small two-wheeled vehicle propelled by pushing one foot on the ground is","<|im_start|>user
The sweet fried ring of dough often glazed or covered with sprinkles is a doughnut. The small two-wheeled vehicle propelled by pushing one foot on the ground is a","<|im_start|>user
The sweet fried ring of dough often glazed or covered with sprinkles is a doughnut. The small two-wheeled vehicle propelled by pushing one foot on the ground is an"
