spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
tambor,drum,el,la,False,x,False,b,False,0.9609375,0.84375,0.890625,violín,violin,el,El instrumento de cuerdas que tocas con arco es el violín,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es el,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es la
baqueta,drumstick,la,una,False,ba,True,ba,True,0.44921875,0.70703125,0.2353515625,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es la,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es el
lóbulo,earlobe,el,el,True,l,True,ore,False,0.80078125,0.89453125,0.51171875,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es el,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es la
arete,earring,el,el,True,are,True,pul,False,0.76171875,0.5234375,0.640625,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es el,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es la
huella digital,fingerprint,la,la,True,hu,True,hu,True,0.6171875,0.98828125,0.73828125,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es la,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es el
banquito,footstool,el,el,True,re,False,hor,False,0.51171875,0.11376953125,0.423828125,espadaña,cattail,la,La planta alta que crece en pantanos es la espadaña,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es el,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es la
garaje,garage,el,el,True,gar,True,coch,False,0.9765625,0.953125,0.47265625,tronco,log,el,La madera redonda que cortas del árbol es el tronco,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es el,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es la
portón,gate,el,el,True,port,True,cancel,False,0.765625,0.98828125,0.53125,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es el,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es la
toronja,grapefruit,la,la,True,n,False,pom,False,0.7734375,0.6796875,0.6015625,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es la,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es el
sierra,hacksaw,la,la,True,si,True,si,True,0.63671875,0.9765625,0.7890625,serpiente,snake,la,El reptil largo sin patas que se arrastra es la serpiente,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es la,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es el
redecilla,hairnet,la,la,True,m,False,pa,False,0.6796875,0.255859375,0.31640625,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es la,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es el
avispa,hornet,la,la,True,mos,False,mosquito,False,0.81640625,0.390625,0.984375,bufanda,scarf,la,La prenda larga que te enrollas en el cuello es la bufanda,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es la,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es el
mosca,housefly,la,la,True,mos,True,mosquito,False,0.7265625,0.9296875,0.9765625,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es la,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es el
colibrí,hummingbird,el,el,True,col,True,col,True,0.59375,0.98828125,0.76953125,águila,eagle,el,El ave rapaz grande con vista muy aguda es el águila,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es el,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es la
iceberg,iceberg,el,un,False,iceberg,True,ban,False,0.95703125,0.51171875,0.470703125,oreja,ear,la,La parte del cuerpo con la que escuchas sonidos es la oreja,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es el,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es la
carámbano,icicle,el,el,True,h,False,esc,False,0.60546875,0.275390625,0.890625,termómetro,thermometer,el,El instrumento que mide la temperatura es el termómetro,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es el,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es la
isla,island,la,una,False,is,True,isl,True,0.46484375,1.0,0.5546875,vodka,vodka,el,La bebida alcohólica transparente muy fuerte es el vodka,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es la,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es el
mandíbula,jawbone,la,el,False,mand,True,max,False,0.8984375,0.953125,0.546875,gorila,gorilla,el,El simio grande y fuerte que vive en la selva es el gorila,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es la,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es el
joya,jewel,la,el,False,diam,False,diam,False,0.80078125,0.76953125,0.9921875,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es la,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es el
jarra,jug,la,el,False,cub,False,cá,False,0.41015625,0.3671875,0.4609375,pala,shovel,la,La herramienta que usas para cavar hoyos es la pala,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es la,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es el
queroseno,kerosene,el,el,True,k,False,par,False,0.76171875,0.4609375,0.62109375,arándano,blueberry,el,La fruta pequeña azul que crece en arbustos es el arándano,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es el,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es la
riñón,kidney,el,el,True,ri,True,ri,True,0.796875,1.0,0.62890625,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es el,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es la
tapa,lid,la,la,True,tap,True,tap,True,0.486328125,0.98828125,0.953125,cámara,camera,la,El aparato que usas para tomar fotografías es la cámara,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es la,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es el
faro,lighthouse,el,el,True,far,True,far,True,0.86328125,1.0,0.7265625,ballena,whale,la,El mamífero marino gigante que expulsa agua es la ballena,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es el,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es la
lima,lime,la,el,False,lim,True,lim,True,0.87890625,0.94921875,1.0,tetera,teapot,la,La vasija con pico donde preparas té es la tetera,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es la,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es el
pelusa,lint,la,la,True,l,False,h,False,0.40234375,0.19140625,0.11279296875,sushi,sushi,el,El platillo japonés de pescado crudo es el sushi,El platillo japonés de pescado crudo es el sushi. Los hilitos que se acumulan en la ropa es,El platillo japonés de pescado crudo es el sushi. Los hilitos que se acumulan en la ropa es la,El platillo japonés de pescado crudo es el sushi. Los hilitos que se acumulan en la ropa es el
león,lion,el,el,True,le,True,pan,False,0.9296875,0.99609375,0.45703125,codo,elbow,el,La articulación que une el brazo con el antebrazo es el codo,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es el,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es la
