spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
dona,doughnut,la,un,False,c,False,más,False,0.296875,0.0400390625,0.0257568359375,cómoda,dresser,la,El mueble con cajones donde guardas ropa es la cómoda,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es la,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es el
cajones,drawers,los,los,True,compart,False,compart,False,0.25390625,0.80078125,0.2119140625,chal,shawl,el,La prenda que te pones sobre los hombros es el chal,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son los,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son las
cómoda,dresser,la,el,False,c,True,mue,False,0.58984375,0.447265625,0.64453125,árbol,tree,el,La planta grande con tronco y ramas es el árbol,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es la,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es el
tambor,drum,el,el,True,viol,False,guitar,False,0.953125,0.169921875,0.31640625,violín,violin,el,El instrumento de cuerdas que tocas con arco es el violín,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es el,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es la
baqueta,drumstick,la,un,False,misma,False,mismo,False,0.404296875,0.130859375,0.10595703125,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es la,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es el
lóbulo,earlobe,el,el,True,o,False,ore,False,0.6484375,0.138671875,0.3359375,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es el,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es la
arete,earring,el,un,False,o,False,c,False,0.259765625,0.0262451171875,0.04443359375,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es el,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es la
huella digital,fingerprint,la,el,False,marca,False,ded,False,0.41015625,0.1552734375,0.033447265625,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es la,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es el
banquito,footstool,el,el,True,su,False,base,False,0.27734375,0.1708984375,0.1044921875,espadaña,cattail,la,La planta alta que crece en pantanos es la espadaña,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es el,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es la
garaje,garage,el,el,True,espacio,False,c,False,0.328125,0.1220703125,0.166015625,tronco,log,el,La madera redonda que cortas del árbol es el tronco,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es el,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es la
portón,gate,el,un,False,pu,False,pu,False,0.232421875,0.031494140625,0.349609375,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es el,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es la
toronja,grapefruit,la,el,False,que,False,mejor,False,0.2392578125,0.0498046875,0.0322265625,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es la,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es el
sierra,hacksaw,la,el,False,c,False,c,False,0.43359375,0.1484375,0.0947265625,serpiente,snake,la,El reptil largo sin patas que se arrastra es la serpiente,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es la,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es el
redecilla,hairnet,la,la,True,red,True,h,False,0.3515625,0.0908203125,0.029296875,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es la,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es el
avispa,hornet,la,el,False,c,False,mosquito,False,0.474609375,0.07275390625,0.1767578125,bufanda,scarf,la,La prenda larga que te enrollas en el cuello es la bufanda,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es la,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es el
mosca,housefly,la,el,False,c,False,mosquito,False,0.4765625,0.15234375,0.1416015625,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es la,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es el
colibrí,hummingbird,el,el,True,g,False,al,False,0.62890625,0.10546875,0.05615234375,águila,eagle,el,El ave rapaz grande con vista muy aguda es el águila,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es el,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es la
iceberg,iceberg,el,un,False,h,False,gl,False,0.1982421875,0.052734375,0.083984375,oreja,ear,la,La parte del cuerpo con la que escuchas sonidos es la oreja,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es el,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es la
carámbano,icicle,el,un,False,resultado,False,temperatura,False,0.38671875,0.06982421875,0.10009765625,termómetro,thermometer,el,El instrumento que mide la temperatura es el termómetro,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es el,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es la
isla,island,la,el,False,ti,False,mar,False,0.23828125,0.1396484375,0.2119140625,vodka,vodka,el,La bebida alcohólica transparente muy fuerte es el vodka,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es la,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es el
mandíbula,jawbone,la,el,False,mand,True,mand,True,0.59375,0.361328125,0.154296875,gorila,gorilla,el,El simio grande y fuerte que vive en la selva es el gorila,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es la,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es el
joya,jewel,la,en,False,que,False,objeto,False,0.345703125,0.2021484375,0.076171875,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es la,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es el
jarra,jug,la,el,False,c,False,recip,False,0.396484375,0.216796875,0.181640625,pala,shovel,la,La herramienta que usas para cavar hoyos es la pala,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es la,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es el
queroseno,kerosene,el,el,True,ace,False,gas,False,0.396484375,0.57421875,0.171875,arándano,blueberry,el,La fruta pequeña azul que crece en arbustos es el arándano,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es el,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es la
riñón,kidney,el,el,True,corazón,False,trom,False,0.69921875,0.2373046875,0.146484375,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es el,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es la
tapa,lid,la,el,False,c,False,__,False,0.318359375,0.1943359375,0.0286865234375,cámara,camera,la,El aparato que usas para tomar fotografías es la cámara,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es la,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es el
