spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
dona,doughnut,la,el,False,ch,False,ch,False,0.84765625,0.734375,0.1982421875,cómoda,dresser,la,El mueble con cajones donde guardas ropa es la cómoda,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es la,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es el
cajones,drawers,los,los,True,bols,False,fund,False,0.77734375,0.98828125,0.38671875,chal,shawl,el,La prenda que te pones sobre los hombros es el chal,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son los,La prenda que te pones sobre los hombros es el chal. Los compartimentos que jalas para guardar cosas son las
cómoda,dresser,la,el,False,có,True,arm,False,0.91796875,0.98828125,0.99609375,árbol,tree,el,La planta grande con tronco y ramas es el árbol,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es la,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es el
tambor,drum,el,el,True,b,False,b,False,0.9375,0.82421875,0.703125,violín,violin,el,El instrumento de cuerdas que tocas con arco es el violín,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es el,El instrumento de cuerdas que tocas con arco es el violín. El instrumento musical que golpeas con palitos es la
baqueta,drumstick,la,el,False,b,True,b,True,0.83984375,0.8984375,0.91796875,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es la,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es el
lóbulo,earlobe,el,el,True,l,True,ore,False,0.3125,0.333984375,0.6015625,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es el,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es la
arete,earring,el,el,True,are,True,pul,False,0.75390625,0.65234375,0.51953125,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es el,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es la
huella digital,fingerprint,la,la,True,hu,True,r,False,0.2294921875,0.53125,0.0927734375,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es la,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es el
banquito,footstool,el,el,True,su,False,s,False,0.5859375,0.28515625,0.71484375,espadaña,cattail,la,La planta alta que crece en pantanos es la espadaña,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es el,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es la
garaje,garage,el,el,True,gar,True,gar,True,0.9140625,0.7265625,0.498046875,tronco,log,el,La madera redonda que cortas del árbol es el tronco,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es el,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es la
portón,gate,el,la,False,port,True,pu,False,0.75,0.9609375,0.64453125,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es el,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es la
toronja,grapefruit,la,el,False,n,False,lim,False,0.84765625,0.9453125,0.9765625,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es la,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es el
sierra,hacksaw,la,el,False,si,True,tal,False,0.47265625,0.98046875,0.88671875,serpiente,snake,la,El reptil largo sin patas que se arrastra es la serpiente,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es la,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es el
redecilla,hairnet,la,la,True,s,False,pa,False,0.61328125,0.1220703125,0.1982421875,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es la,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es el
avispa,hornet,la,la,True,mos,False,mosquito,False,0.890625,0.55859375,0.9921875,bufanda,scarf,la,La prenda larga que te enrollas en el cuello es la bufanda,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es la,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es el
mosca,housefly,la,la,True,mos,True,mosquito,False,0.84375,0.94921875,0.9765625,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es la,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es el
colibrí,hummingbird,el,el,True,col,True,gol,False,0.890625,0.95703125,0.6796875,águila,eagle,el,El ave rapaz grande con vista muy aguda es el águila,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es el,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es la
iceberg,iceberg,el,un,False,iceberg,True,gl,False,0.5546875,0.515625,0.796875,oreja,ear,la,La parte del cuerpo con la que escuchas sonidos es la oreja,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es el,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es la
carámbano,icicle,el,el,True,resultado,False,nie,False,0.369140625,0.12451171875,0.90625,termómetro,thermometer,el,El instrumento que mide la temperatura es el termómetro,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es el,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es la
isla,island,la,el,False,is,True,contin,False,0.275390625,1.0,0.546875,vodka,vodka,el,La bebida alcohólica transparente muy fuerte es el vodka,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es la,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es el
mandíbula,jawbone,la,el,False,mand,True,max,False,0.8125,1.0,0.921875,gorila,gorilla,el,El simio grande y fuerte que vive en la selva es el gorila,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es la,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es el
joya,jewel,la,el,False,z,False,diam,False,0.84375,0.90625,0.953125,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es la,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es el
jarra,jug,la,la,True,jar,True,bal,False,0.80859375,0.8828125,0.4375,pala,shovel,la,La herramienta que usas para cavar hoyos es la pala,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es la,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es el
queroseno,kerosene,el,el,True,alcohol,False,gas,False,0.92578125,0.306640625,0.96484375,arándano,blueberry,el,La fruta pequeña azul que crece en arbustos es el arándano,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es el,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es la
riñón,kidney,el,el,True,ri,True,ri,True,0.95703125,0.98046875,0.353515625,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es el,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es la
tapa,lid,la,la,True,tap,True,tap,True,0.66015625,0.9921875,0.83984375,cámara,camera,la,El aparato que usas para tomar fotografías es la cámara,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es la,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es el
