spanish_noun,english_noun,article,predicted_article,article_correct,predicted_noun,noun_correct,predicted_noun_wrong_article,noun_wrong_article_correct,prob_article,prob_noun,prob_noun_wrong_article,ic_spanish_noun,ic_english_noun,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
baqueta,drumstick,la,el,False,b,True,b,True,0.81640625,0.60546875,0.6171875,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es la,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es el
lóbulo,earlobe,el,la,False,p,False,que,False,0.38671875,0.09033203125,0.1875,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es el,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es la
arete,earring,el,el,True,are,True,are,True,0.578125,0.2177734375,0.26953125,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es el,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es la
huella digital,fingerprint,la,la,True,hu,True,s,False,0.421875,0.90234375,0.265625,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es la,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es el
banquito,footstool,el,el,True,su,False,c,False,0.58984375,0.85546875,0.2197265625,espadaña,cattail,la,La planta alta que crece en pantanos es la espadaña,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es el,La planta alta que crece en pantanos es la espadaña. El asiento bajo donde apoyas los pies es la
garaje,garage,el,el,True,est,False,gar,True,0.69140625,0.51953125,0.36328125,tronco,log,el,La madera redonda que cortas del árbol es el tronco,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es el,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es la
portón,gate,el,la,False,portal,False,pu,False,0.5703125,0.2001953125,0.388671875,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es el,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es la
toronja,grapefruit,la,la,True,n,False,lim,False,0.63671875,0.953125,0.97265625,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es la,El recipiente hondo que usas para cargar agua es la cubeta. La fruta cítrica grande de sabor amargo es el
sierra,hacksaw,la,el,False,si,True,tal,False,0.578125,0.97265625,0.45703125,serpiente,snake,la,El reptil largo sin patas que se arrastra es la serpiente,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es la,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es el
redecilla,hairnet,la,la,True,m,False,col,False,0.7265625,0.326171875,0.220703125,cubeta,bucket,la,El recipiente hondo que usas para cargar agua es la cubeta,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es la,El recipiente hondo que usas para cargar agua es la cubeta. La red que cubre el cabello para cocinar es el
avispa,hornet,la,la,True,mos,False,mosquito,False,0.66796875,0.33203125,0.94921875,bufanda,scarf,la,La prenda larga que te enrollas en el cuello es la bufanda,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es la,La prenda larga que te enrollas en el cuello es la bufanda. El insecto volador que pica fuerte es el
mosca,housefly,la,el,False,ab,False,mosquito,False,0.64453125,0.53125,0.859375,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es la,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es el
colibrí,hummingbird,el,el,True,mur,False,pal,False,0.875,0.396484375,0.55078125,águila,eagle,el,El ave rapaz grande con vista muy aguda es el águila,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es el,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es la
iceberg,iceberg,el,el,True,h,False,gl,False,0.28515625,0.953125,0.279296875,oreja,ear,la,La parte del cuerpo con la que escuchas sonidos es la oreja,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es el,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es la
carámbano,icicle,el,un,False,h,False,evid,False,0.48046875,0.294921875,0.30078125,termómetro,thermometer,el,El instrumento que mide la temperatura es el termómetro,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es el,El instrumento que mide la temperatura es el termómetro. El hielo colgante que se forma en el techo es la
isla,island,la,el,False,is,True,mar,False,0.470703125,0.9765625,0.490234375,vodka,vodka,el,La bebida alcohólica transparente muy fuerte es el vodka,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es la,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es el
mandíbula,jawbone,la,el,False,mand,True,max,False,0.96875,0.98046875,0.984375,gorila,gorilla,el,El simio grande y fuerte que vive en la selva es el gorila,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es la,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es el
joya,jewel,la,el,False,rub,False,diam,False,0.87109375,0.35546875,0.9296875,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es la,El equipaje donde guardas ropa para viajar es la maleta. La piedra preciosa brillante y valiosa es el
jarra,jug,la,el,False,cub,False,bal,False,0.55078125,0.1728515625,0.1796875,pala,shovel,la,La herramienta que usas para cavar hoyos es la pala,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es la,La herramienta que usas para cavar hoyos es la pala. El recipiente grande con asa para líquidos es el
queroseno,kerosene,el,el,True,ace,False,gas,False,0.71484375,0.8046875,0.94140625,arándano,blueberry,el,La fruta pequeña azul que crece en arbustos es el arándano,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es el,La fruta pequeña azul que crece en arbustos es el arándano. El combustible líquido que usas en lámparas es la
riñón,kidney,el,el,True,ri,True,ri,True,0.76953125,0.99609375,0.828125,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es el,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es la
tapa,lid,la,el,False,tap,True,tap,True,0.462890625,0.99609375,0.9765625,cámara,camera,la,El aparato que usas para tomar fotografías es la cámara,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es la,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es el
faro,lighthouse,el,la,False,far,True,far,True,0.52734375,0.99609375,0.7421875,ballena,whale,la,El mamífero marino gigante que expulsa agua es la ballena,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es el,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es la
lima,lime,la,la,True,n,False,lim,True,0.703125,0.91796875,0.890625,tetera,teapot,la,La vasija con pico donde preparas té es la tetera,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es la,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es el
pelusa,lint,la,el,False,,True,sud,False,0.81640625,0.796875,0.470703125,sushi,sushi,el,El platillo japonés de pescado crudo es el sushi,El platillo japonés de pescado crudo es el sushi. Los hilitos que se acumulan en la ropa es,El platillo japonés de pescado crudo es el sushi. Los hilitos que se acumulan en la ropa es la,El platillo japonés de pescado crudo es el sushi. Los hilitos que se acumulan en la ropa es el
león,lion,el,el,True,le,True,le,True,0.84765625,0.75390625,0.61328125,codo,elbow,el,La articulación que une el brazo con el antebrazo es el codo,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es el,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es la
