first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion
"Winds of freedom whisper through chains that groan,",groan,freedom,stone,False,"The stars above sing a song of freedom,","The stars above sing a song of freedom,"
"Whispers of forever carved in bones unseen,",unseen,shadow,unseen,False,"In the heart of the world where time is a shadow,","In the heart of the world where time is a shadow,  
A tale of love that never fades, it's true."
"Like dawn breaking silently on a heart unknown,",unknown,unspoken,stone,False,like the morning's breath on a soul unspoken.,like the morning's breath on a soul unspoken.
"The sweetness of trust can hold a thousand lies,",lies,true,dies,False,"The truth in a thousand lies, it's the light that's true.","The truth in a thousand lies, it's the light that's true."
"The chains of silence clank beneath the breath of rebels' cries,",cries,rise,dies,True,The fire of defiance burns in the hearts of those who rise.,The fire of defiance burns in the hearts of those who rise.
"Bitter chocolate on a honeyed tongue,",tongue,rose,clung,False,sweet as a rose.,sweet as a rose.
"Whispers of spring in winter's last sigh,",sigh,sigh,sigh,False,A song of hope in the frost's last sigh.,"Whispers of spring in winter's last sigh,  
A song of hope in the frost's last sigh."
"In tangled hearts, two vows entwine,",entwine,align,entwine,True,"In the quiet of night, two stars align.","In the quiet of night, two stars align."
"Truth wears a mask of light, yet deception shimmers bare,",bare,bare,despair,False,"Truth wears a mask of light, yet deception shimmers bare.","Truth wears a mask of light, yet deception shimmers bare."
"In twilight’s grasp, where shadows cling,",cling,dim,sing,False,"In the moonlit haze, where dreams are dim,","In the moonlit haze, where dreams are dim,"
"Whispers weave where wild hearts run free,",free,breeze,sea,False,And the world is a song in the breeze.,"Whispers weave where wild hearts run free,  
And the world is a song in the breeze."
"Beneath soft words, the dagger of truth may gleam,",gleam,dance,stream,False,"In the shadow of silence, where shadows dance,","In the shadow of silence, where shadows dance,  
The truth may be found, and the heart may be true."
"Winds of liberty weep through the chains of the night,",night,sigh,light,False,The dawn shall rise and break the night's last sigh.,The dawn shall rise and break the night's last sigh.
"In twilight’s breath, where shadows softly sway,",sway,play,grey,True,"In the moonlit lane, where dreams softly play.","In the moonlit lane, where dreams softly play."
"Beneath the storm of silent rage, tempests thrive in beating veins,",veins,dance,remains,False,"The night is a canvas where shadows dance,","The night is a canvas where shadows dance,  
And dreams are lost in the storm's endless night."
"Whispers of yesterday linger in the dust of forgotten rooms,",rooms,air,rooms,False,The echoes of the past still echo in the air.,The echoes of the past still echo in the air.
"In shadows of the past, my heart repeats an ancient song,",song,tune,belong,False,"In the light of the future, I'll sing a new tune.","In the light of the future, I'll sing a new tune."
"Justice wears a crown of light, injustice, shadows in disguise,",disguise,light,dies,False,"Justice wears a crown of light,","Justice wears a crown of light,  
Injustice, shadows in disguise."
"In the silent chambers where dread and dread dwell,",dwell,night,dwell,False,"A whisper of night, a sigh of the night.","In the silent chambers where dread and dread dwell,  
A whisper of night, a sigh of the night."
"Whispers of the wind through ancient boughs,",boughs,bright,boughs,False,"The night is quiet, and stars are bright.","The night is quiet, and stars are bright."
"Beneath the mirror’s gaze, a thousand whispered names awake,",awake,sigh,awake,False,"A thousand dreams in the night, they rise with a sigh.","A thousand dreams in the night, they rise with a sigh."
"Beneath soft words, the dagger of truth may gleam,",gleam,dance,stream,False,"In the shadow of silence, where shadows dance,","In the shadow of silence, where shadows dance,  
The truth may be found, and the heart may be true."
"Friendship is the sun that melts the snow,",snow,grows,glow,False,"And in the quiet of the night, it grows.","Friendship is the sun that melts the snow,  
And in the quiet of the night, it grows."
"A flawless rose still trembles in the storm,",storm,sky,storm,False,"A whisper of wind, a sigh from the sky.","A whisper of wind, a sigh from the sky."
"My name may fade, but my shadow shall sing,",sing,sing,sing,False,"My name may fade, but my shadow shall sing.","My name may fade, but my shadow shall sing."
"Time-honored flames meet electric skies,",skies,stream,dies,False,The stars above dance in a silver stream.,The stars above dance in a silver stream.
"Each wrinkle etched is a tale the sun has read,",read,seen,creed,False,"And in the night’s quiet, the stars are seen.","Each wrinkle etched is a tale the sun has read,  
And in the night’s quiet, the stars are seen."
"The tempest rages where restraint once tread,",tread,stood,thread,False,The storm is born where peace once stood.,The storm is born where peace once stood.
"Beneath the mask I’ve worn for years, a silent echo stirs, unknown,",unknown,forgotten,stone,False,"A whisper in the dark, a song I’ve forgotten.","A whisper in the dark, a song I’ve forgotten."
"In the quiet hours, when stars hold their breath,",breath,true,breath,False,"The world turns to a dream, and the night is true.","In the quiet hours, when stars hold their breath,  
The world turns to a dream, and the night is true."
"In every flaw, the light of perfection gleams,",gleams,pain,dreams,False,"And the world is made of beauty, not of pain.","In every flaw, the light of perfection gleams,  
And the world is made of beauty, not of pain."
"Whispers roam where wild things wander,",wander,light,wander,False,Where shadows dance in the moon's silver light.,Where shadows dance in the moon's silver light.
"With trembling hand I light the fire,",fire,flame,desire,False,And the world shall be kindled in flame.,"With trembling hand I light the fire,  
And the world shall be kindled in flame."
"Whispers of velvet dance with crimson skies,",skies,stars,dies,False,"The night's breath, a song of stars,","The night's breath, a song of stars,  
And dreams in flight, where the light is."
"In the quiet heartbeat of the morning light,",light,life,light,False,"A song of dawn, a song of life.","In the quiet heartbeat of the morning light,  
A song of dawn, a song of life."
"Brushstrokes of thought dance where wild imagination thrives,",thrives,thought,thrives,False,"The mind's flame, a flame of thought,","The mind's flame, a flame of thought,  
Where dreams take flight, and the soul is free."
A flawless curve holds cracks unseen—,unseen,world,unseen,False,A mirror of light reflects the world.,A mirror of light reflects the world.
"A whispered truth can sever ties spun tight,",tight,time,light,False,A silent vow can break the chains of time.,A silent vow can break the chains of time.
"In shadowed halls where whispers cling,",cling,sing,sing,True,"In silent halls where echoes still sing,","In silent halls where echoes still sing,  
A tale of dreams that never end."
"In the shadow of the night, hope whispers light,",light,flight,light,True,"In the quiet of the night, dreams take flight.","In the quiet of the night, dreams take flight."
"Where whispering forests pulse with life,",life,night,knife,False,And dreams are born in the quiet night.,"Where whispering forests pulse with life,  
And dreams are born in the quiet night."
"Beneath the moon’s unblinking eye, I start upon the road,",road,couplet,code,False,I’ll write the next line of the rhyming couplet:,"I’ll write the next line of the rhyming couplet:  

**""And through the night’s quiet, I walk with no fear.""**"
"In the attic of the heart, old echoes still stir,",stir,born,stir,False,"In the garden of the soul, new dreams are born.","In the garden of the soul, new dreams are born."
"A heartbeat hums where two souls entwine,",entwine,entwine,entwine,False,"A heartbeats where two souls entwine,","A heartbeats where two souls entwine,  
And in their dance, time turns to night."
"Two hearts entwined, one path they tread,",tread,share,thread,False,"One path they tread, two hearts they share.","One path they tread, two hearts they share."
