first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The silver moon casts its gentle glow,",glow,know,glow,True,The stars below whisper secrets we know.,The stars below whisper secrets we know.,93
"The silver moon casts its gentle glow,",glow,below,glow,True,On fields of green and rivers below.,On fields of green and rivers below.,94
"The silver moon casts its gentle glow,",glow,flow,glow,True,Upon the waves that softly flow.,Upon the waves that softly flow.,95
"The silver moon casts its gentle glow,",glow,knows,glow,False,As night whispers secrets only it knows.,As night whispers secrets only it knows.,96
"The silver moon casts its gentle glow,",glow,blow,glow,True,Upon the fields where the wild winds blow.,Upon the fields where the wild winds blow.,97
"The silver moon casts its gentle glow,",glow,know,glow,True,And whispers dreams that the nighters know.,And whispers dreams that the nighters know.,98
"The silver moon casts its gentle glow,",glow,flow,glow,True,On fields of green where the wild winds flow.,On fields of green where the wild winds flow.,99
"The silver moon casts its gentle shine,",shine,night,shine,False,Whispering dreams through the dark of night.,Whispering dreams through the dark of night.,0
"The silver moon casts its gentle shine,",shine,fine,shine,True,"Beneath the stars, the night feels fine.","Beneath the stars, the night feels fine.",1
"The silver moon casts its gentle shine,",shine,vine,shine,True,Upon the waves that roll through the vine.,Upon the waves that roll through the vine.,2
"The silver moon casts its gentle shine,",shine,mind,shine,False,Upon the lake where the night comes to mind.,Upon the lake where the night comes to mind.,3
"The silver moon casts its gentle shine,",shine,night,shine,False,The stars whisper secrets through the dark of night.,The stars whisper secrets through the dark of night.,4
"The silver moon casts its gentle shine,",shine,line,shine,True,A hush of night wraps the world in line.,A hush of night wraps the world in line.,5
"The silver moon casts its gentle shine,",shine,twine,shine,True,Upon the waves that roll and twine.,Upon the waves that roll and twine.,6
"The silver moon casts its gentle shine,",shine,mine,shine,True,The stars below whisper secrets mine.,The stars below whisper secrets mine.,7
"The silver moon casts its gentle shine,",shine,nightline,shine,True,The stars below whisper through the nightline.,The stars below whisper through the nightline.,8
"The silver moon casts its gentle shine,",shine,twine,shine,True,Upon the waves that gently twine.,Upon the waves that gently twine.,9
"The silver moon casts its gentle shine,",shine,night,shine,False,And whispers hope through the dark of night.,And whispers hope through the dark of night.,10
"The silver moon casts its gentle shine,",shine,fine,shine,True,"Beneath the stars, the world feels fine.","Beneath the stars, the world feels fine.",11
"The silver moon casts its gentle shine,",shine,time,shine,False,Upon the waves that roll in time.,Upon the waves that roll in time.,12
"The silver moon casts its gentle shine,",shine,time,shine,False,The stars below whisper peace in time.,The stars below whisper peace in time.,13
"The silver moon casts its gentle shine,",shine,vine,shine,True,A hush falls soft upon the vine.,A hush falls soft upon the vine.,14
"The silver moon casts its gentle shine,",shine,twine,shine,True,The stars below begin to twine.,The stars below begin to twine.,15
"The silver moon casts its gentle shine,",shine,line,shine,True,Upon the waves that dance in line.,Upon the waves that dance in line.,16
"The silver moon casts its gentle shine,",shine,pine,shine,True,Whispering secrets through the pine.,Whispering secrets through the pine.,17
"The silver moon casts its gentle shine,",shine,twine,shine,True,Upon the waves that gently twine.,Upon the waves that gently twine.,18
"The silver moon casts its gentle shine,",shine,time,shine,False,The stars below whisper secrets through time.,The stars below whisper secrets through time.,19
"The silver moon casts its gentle shine,",shine,mine,shine,True,Illuminating paths both yours and mine.,Illuminating paths both yours and mine.,20
"The silver moon casts its gentle shine,",shine,night,shine,False,The stars like diamonds in the velvet night.,The stars like diamonds in the velvet night.,21
"The silver moon casts its gentle shine,",shine,climb,shine,False,Upon the waves that roll and climb.,Upon the waves that roll and climb.,22
"The silver moon casts its gentle shine,",shine,twine,shine,True,The stars below like diamonds twine.,The stars below like diamonds twine.,23
"The silver moon casts its gentle shine,",shine,twine,shine,True,Upon the waves that softly twine.,Upon the waves that softly twine.,24
"The silver moon casts its gentle shine,",shine,align,shine,True,On quiet waves where stars align.,On quiet waves where stars align.,25
"The silver moon casts its gentle shine,",shine,divine,shine,True,The stars whisper secrets in the divine.,The stars whisper secrets in the divine.,26
"The silver moon casts its gentle shine,",shine,fine,shine,True,A hush of night that's soft and fine.,A hush of night that's soft and fine.,27
"The silver moon casts its gentle shine,",shine,sign,shine,True,The stars below softly twinkle and sign.,The stars below softly twinkle and sign.,28
"The silver moon casts its gentle shine,",shine,sign,shine,True,On night's dark cloak a silent sign.,On night's dark cloak a silent sign.,29
"The silver moon casts its gentle shine,",shine,lines,shine,False,The stars below whisper soft lines.,The stars below whisper soft lines.,30
"The silver moon casts its gentle shine,",shine,pines,shine,False,The stars below whisper through the pines.,The stars below whisper through the pines.,31
"The silver moon casts its gentle shine,",shine,twine,shine,True,Upon the waves that roll and twine.,Upon the waves that roll and twine.,32
"The silver moon casts its gentle shine,",shine,aligned,shine,False,The stars below whisper secrets aligned.,The stars below whisper secrets aligned.,33
"The silver moon casts its gentle shine,",shine,night,shine,False,Whispering secrets to the dark of night.,Whispering secrets to the dark of night.,34
"The silver moon casts its gentle shine,",shine,time,shine,False,The stars whisper secrets through the night time.,The stars whisper secrets through the night time.,35
"The silver moon casts its gentle shine,",shine,line,shine,True,Upon the world a silvery line.,Upon the world a silvery line.,36
"The silver moon casts its gentle shine,",shine,night,shine,False,Painting shadows soft in the velvet night.,Painting shadows soft in the velvet night.,37
"The silver moon casts its gentle shine,",shine,sign,shine,True,"Illuminating night with a soft, ethereal sign.","Illuminating night with a soft, ethereal sign.",38
"The silver moon casts its gentle shine,",shine,time,shine,False,Illuminating dreams that drift through time.,Illuminating dreams that drift through time.,39
"The silver moon casts its gentle shine,",shine,align,shine,True,Upon the lake where the stars align.,Upon the lake where the stars align.,40
"The silver moon casts its gentle shine,",shine,line,shine,True,Upon the waves that kiss the line.,Upon the waves that kiss the line.,41
"The silver moon casts its gentle shine,",shine,twine,shine,True,The stars below begin to twine.,The stars below begin to twine.,42
"The silver moon casts its gentle shine,",shine,fine,shine,True,The stars below whisper soft and fine.,The stars below whisper soft and fine.,43
"The silver moon casts its gentle shine,",shine,fine,shine,True,"Beneath the stars, the night feels fine.","Beneath the stars, the night feels fine.",44
"The silver moon casts its gentle shine,",shine,climb,shine,False,Upon the waves that roll and climb.,Upon the waves that roll and climb.,45
"The silver moon casts its gentle shine,",shine,lie,shine,False,On sleeping fields where the daisies lie.,On sleeping fields where the daisies lie.,46
"The silver moon casts its gentle shine,",shine,align,shine,True,The stars below like diamonds align.,The stars below like diamonds align.,47
"The silver moon casts its gentle shine,",shine,design,shine,True,The stars above whisper a soft design.,The stars above whisper a soft design.,48
"The silver moon casts its gentle shine,",shine,night,shine,False,Painting shadows soft in the hush of night.,Painting shadows soft in the hush of night.,49
"The silver moon casts its gentle shine,",shine,night,shine,False,And whispers hope through the hush of night.,And whispers hope through the hush of night.,50
