first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,42
"The clouds are gray, the raindrops spill,",spill,milliard,spill,False,and heaven's tears fall like a milliard.,and heaven's tears fall like a milliard.,43
"The clouds are gray, the raindrops spill,",spill,ill,spill,True,"and the world looks bleak, and all is ill.","and the world looks bleak, and all is ill.",44
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,45
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and sorrow falls like light.,and sorrow falls like light.,46
"The clouds are gray, the raindrops spill,",spill,dim,spill,False,"and the world feels chilly, dim.","and the world feels chilly, dim.",47
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,48
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,49
"The clouds are gray, the raindrops spill,",spill,silence,spill,False,and the world is soaked in silence.,and the world is soaked in silence.,50
"The clouds are gray, the raindrops spill,",spill,flight,spill,False,and nature weeps in silent flight.,and nature weeps in silent flight.,51
"The clouds are gray, the raindrops spill,",spill,falls,spill,False,and fate's grim verdict falls.,and fate's grim verdict falls.,52
"The clouds are gray, the raindrops spill,",spill,gold,spill,False,and heaven's mercy falls like gold.,and heaven's mercy falls like gold.,53
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,54
"The clouds are gray, the raindrops spill,",spill,still,spill,True,"and the world feels cold, and the heart feels still.","and the world feels cold, and the heart feels still.",55
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,56
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and heaven weeps in sorrowful light.,and heaven weeps in sorrowful light.,57
"The clouds are gray, the raindrops spill,",spill,hill,spill,True,and the sky is low to the hill.,and the sky is low to the hill.,58
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and the world is soaked in silver light.,and the world is soaked in silver light.,59
"The clouds are gray, the raindrops spill,",spill,need,spill,False,and nature sighs in quiet need.,and nature sighs in quiet need.,60
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,61
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels silent and still.,and the world feels silent and still.,62
"The clouds are gray, the raindrops spill,",spill,remains,spill,False,and hope remains.,and hope remains.,63
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and heaven weeps in sorrowful light.,and heaven weeps in sorrowful light.,64
"The clouds are gray, the raindrops spill,",spill,dim,spill,False,and the world feels dim.,and the world feels dim.,65
"The clouds are gray, the raindrops spill,",spill,spilled,spill,False,and heaven's wrath is plainly spilled.,and heaven's wrath is plainly spilled.,66
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,and nature sighs in silent pill.,and nature sighs in silent pill.,67
"The clouds are gray, the raindrops spill,",spill,hill,spill,True,and silence falls upon the hill.,and silence falls upon the hill.,68
"The clouds are gray, the raindrops spill,",spill,thrill,spill,True,and earth grows wet in silent thrill.,and earth grows wet in silent thrill.,69
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,70
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,71
"The clouds are gray, the raindrops spill,",spill,chilly,spill,False,and the world feels chilly.,and the world feels chilly.,72
"The clouds are gray, the raindrops spill,",spill,chilly,spill,False,and the world feels wet and chilly.,and the world feels wet and chilly.,73
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels still.,and the world feels still.,74
"The clouds are gray, the raindrops spill,",spill,billet,spill,False,and heaven weeps in silent billet.,and heaven weeps in silent billet.,75
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,76
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,77
"The clouds are gray, the raindrops spill,",spill,wet,spill,False,and soon the fields will be all wet.,and soon the fields will be all wet.,78
"The clouds are gray, the raindrops spill,",spill,spill,spill,False,and heaven weeps in sorrow's spill.,and heaven weeps in sorrow's spill.,79
"The clouds are gray, the raindrops spill,",spill,chilly,spill,False,and the world feels chilly.,and the world feels chilly.,80
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels still.,and the world feels still.,81
"The clouds are gray, the raindrops spill,",spill,tilt,spill,False,and heaven weeps in solemn tilt.,and heaven weeps in solemn tilt.,82
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and nature weeps in sorrowful light.,and nature weeps in sorrowful light.,83
"The clouds are gray, the raindrops spill,",spill,flight,spill,False,and heaven weeps in silent flight.,and heaven weeps in silent flight.,84
"The clouds are gray, the raindrops spill,",spill,light,spill,False,and heaven weeps in sorrowful light.,and heaven weeps in sorrowful light.,85
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,86
"The clouds are gray, the raindrops spill,",spill,pill,spill,True,and heaven weeps in silent pill.,and heaven weeps in silent pill.,87
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,88
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,89
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,90
"The clouds are gray, the raindrops spill,",spill,sky,spill,False,and silence fills the sky.,and silence fills the sky.,91
"The clouds are gray, the raindrops spill,",spill,chilly,spill,False,and the earth feels wet and chilly.,and the earth feels wet and chilly.,92
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,93
"The clouds are gray, the raindrops spill,",spill,silp,spill,False,and heaven's wrath is spilled in a silp.,and heaven's wrath is spilled in a silp.,94
"The clouds are gray, the raindrops spill,",spill,spill,spill,False,and heaven weeps in silent spill.,and heaven weeps in silent spill.,95
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,96
"The clouds are gray, the raindrops spill,",spill,chill,spill,True,and the world feels chilly and chill.,and the world feels chilly and chill.,97
"The clouds are gray, the raindrops spill,",spill,still,spill,True,and the world feels cold and still.,and the world feels cold and still.,98
"The clouds are gray, the raindrops spill,",spill,veil,spill,False,and soon the sky will lift its veil.,and soon the sky will lift its veil.,99
"The silver moon casts its gentle light,",light,sweet,delight,False,and whispers through the trees in twilight's sweet.,and whispers through the trees in twilight's sweet.,0
"The silver moon casts its gentle light,",light,night,delight,True,on the silent sea and night's deep blue night.,on the silent sea and night's deep blue night.,1
"The silver moon casts its gentle light,",light,might,delight,True,and whispers through the trees with quiet might.,and whispers through the trees with quiet might.,2
"The silver moon casts its gentle light,",light,night,delight,True,"over the silent hills and wide, clear night.","over the silent hills and wide, clear night.",3
"The silver moon casts its gentle light,",light,might,delight,True,and whispers through the trees with quiet might.,and whispers through the trees with quiet might.,4
"The silver moon casts its gentle light,",light,white,delight,True,and paints the night with hues of white.,and paints the night with hues of white.,5
"The silver moon casts its gentle light,",light,twined,delight,False,"on the darkened sea, where silent waves are twined.","on the darkened sea, where silent waves are twined.",6
"The silver moon casts its gentle light,",light,night,delight,True,over the silent hills and night.,over the silent hills and night.,7
"The silver moon casts its gentle light,",light,night,delight,True,and softly glows on the quiet night.,and softly glows on the quiet night.,8
"The silver moon casts its gentle light,",light,night,delight,True,and casts no harm on the night.,and casts no harm on the night.,9
"The silver moon casts its gentle light,",light,delight,delight,True,and whispers through the trees in quiet delight.,and whispers through the trees in quiet delight.,10
"The silver moon casts its gentle light,",light,night,delight,True,over the silent hills and quiet night.,over the silent hills and quiet night.,11
"The silver moon casts its gentle light,",light,night,delight,True,over the silent hills and quiet night.,over the silent hills and quiet night.,12
"The silver moon casts its gentle light,",light,night,delight,True,over the silent hills and night.,over the silent hills and night.,13
"The silver moon casts its gentle light,",light,night,delight,True,"on the quiet sea and still, bright night.","on the quiet sea and still, bright night.",14
"The silver moon casts its gentle light,",light,bright,delight,True,and paints the night with diamonds' bright.,and paints the night with diamonds' bright.,15
"The silver moon casts its gentle light,",light,night,delight,True,and shadows dance upon the night.,and shadows dance upon the night.,16
"The silver moon casts its gentle light,",light,night,delight,True,"over the silent hills and bright, bright night.","over the silent hills and bright, bright night.",17
"The silver moon casts its gentle light,",light,night,delight,True,"over the quiet hills and bright, serene night.","over the quiet hills and bright, serene night.",18
"The silver moon casts its gentle light,",light,night,delight,True,on the darkened sea and whispers of the night.,on the darkened sea and whispers of the night.,19
