first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The silver moon casts its gentle glow,",glow,low,glow,True,"On midnight's tide, the night comes low.","On midnight's tide, the night comes low.",60
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,61
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,62
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,63
"The silver moon casts its gentle glow,",glow,flows,glow,False,On quiet waters it softly flows.,On quiet waters it softly flows.,64
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,65
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,66
"The silver moon casts its gentle glow,",glow,below,glow,True,Over the quiet hills below.,Over the quiet hills below.,67
"The silver moon casts its gentle glow,",glow,below,glow,True,"On quiet waters, reflecting below.","On quiet waters, reflecting below.",68
"The silver moon casts its gentle glow,",glow,flow,glow,True,"On midnight's breath, a whispering flow.","On midnight's breath, a whispering flow.",69
"The silver moon casts its gentle glow,",glow,shore,glow,False,On silent waves that cradle the shore.,On silent waves that cradle the shore.,70
"The silver moon casts its gentle glow,",glow,flows,glow,False,On quiet waters it softly flows.,On quiet waters it softly flows.,71
"The silver moon casts its gentle glow,",glow,shore,glow,False,On midnight's shore.,On midnight's shore.,72
"The silver moon casts its gentle glow,",glow,face,glow,False,On midnight's face.,On midnight's face.,73
"The silver moon casts its gentle glow,",glow,flow,glow,True,On silent waves that cradle the flow.,On silent waves that cradle the flow.,74
"The silver moon casts its gentle glow,",glow,slow,glow,True,On silent waves that cradle the slow.,On silent waves that cradle the slow.,75
"The silver moon casts its gentle glow,",glow,snow,glow,True,On silent waves that cradle the snow.,On silent waves that cradle the snow.,76
"The silver moon casts its gentle glow,",glow,flow,glow,True,"On a night of quiet, starry flow.","On a night of quiet, starry flow.",77
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,78
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,79
"The silver moon casts its gentle glow,",glow,below,glow,True,On silent waves that shimmer below.,On silent waves that shimmer below.,80
"The silver moon casts its gentle glow,",glow,floats,glow,False,On silent waves it floats.,On silent waves it floats.,81
"The silver moon casts its gentle glow,",glow,below,glow,True,On silent waves that dream below.,On silent waves that dream below.,82
"The silver moon casts its gentle glow,",glow,flows,glow,False,On quiet waters it softly flows.,On quiet waters it softly flows.,83
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters below.,On quiet waters below.,84
"The silver moon casts its gentle glow,",glow,blue,glow,False,On whispered waves of midnight blue.,On whispered waves of midnight blue.,85
"The silver moon casts its gentle glow,",glow,night,glow,False,On silent waves that cradle the night.,On silent waves that cradle the night.,86
"The silver moon casts its gentle glow,",glow,night,glow,False,Over the quiet lake at night.,Over the quiet lake at night.,87
"The silver moon casts its gentle glow,",glow,know,glow,True,On silent waves that cradle the know.,On silent waves that cradle the know.,88
"The silver moon casts its gentle glow,",glow,snow,glow,True,"Over the silent, whispering snow.","Over the silent, whispering snow.",89
"The silver moon casts its gentle glow,",glow,aglow,glow,True,On silent waves where the stars aglow.,On silent waves where the stars aglow.,90
"The silver moon casts its gentle glow,",glow,below,glow,True,On quiet waters where the dreams below.,On quiet waters where the dreams below.,91
"The silver moon casts its gentle glow,",glow,light,glow,False,On quiet waters it mirrors its light.,On quiet waters it mirrors its light.,92
"The silver moon casts its gentle glow,",glow,sea,glow,False,"Over the silent, watching sea.","Over the silent, watching sea.",93
"The silver moon casts its gentle glow,",glow,know,glow,True,"On midnight's tide, the stars all know.","On midnight's tide, the stars all know.",94
"The silver moon casts its gentle glow,",glow,flows,glow,False,On silent waves where the night once flows.,On silent waves where the night once flows.,95
"The silver moon casts its gentle glow,",glow,shore,glow,False,"On the still, starlit shore.","On the still, starlit shore.",96
"The silver moon casts its gentle glow,",glow,deep,glow,False,On a night so still and deep.,On a night so still and deep.,97
"The silver moon casts its gentle glow,",glow,flows,glow,False,On quiet waters it softly flows.,On quiet waters it softly flows.,98
"The silver moon casts its gentle glow,",glow,snow,glow,True,On quiet nights above the snow.,On quiet nights above the snow.,99
"The silver moon casts its gentle shine,",shine,twined,shine,False,On silent waves the night is twined.,On silent waves the night is twined.,0
"The silver moon casts its gentle shine,",shine,twined,shine,False,On silent waves the night is twined.,On silent waves the night is twined.,1
"The silver moon casts its gentle shine,",shine,arise,shine,False,On silent waves where the dreams arise.,On silent waves where the dreams arise.,2
"The silver moon casts its gentle shine,",shine,pine,shine,True,On quiet nights above the pine.,On quiet nights above the pine.,3
"The silver moon casts its gentle shine,",shine,begins,shine,False,"On twilight's edge, the night begins.","On twilight's edge, the night begins.",4
"The silver moon casts its gentle shine,",shine,sky,shine,False,On a night that whispers dreams to the sky.,On a night that whispers dreams to the sky.,5
"The silver moon casts its gentle shine,",shine,bright,shine,False,"On quiet night, the stars all twinkle bright.","On quiet night, the stars all twinkle bright.",6
"The silver moon casts its gentle shine,",shine,twined,shine,False,On silent waves where the stars are twined.,On silent waves where the stars are twined.,7
"The silver moon casts its gentle shine,",shine,align,shine,True,On silent waves where the dreams align.,On silent waves where the dreams align.,8
"The silver moon casts its gentle shine,",shine,pine,shine,True,On whispered nights above the pine.,On whispered nights above the pine.,9
"The silver moon casts its gentle shine,",shine,shine,shine,False,"On midnight's tide, the night conspires to shine.","On midnight's tide, the night conspires to shine.",10
"The silver moon casts its gentle shine,",shine,night,shine,False,On quiet night.,On quiet night.,11
"The silver moon casts its gentle shine,",shine,night,shine,False,On silent waves that kiss the night.,On silent waves that kiss the night.,12
"The silver moon casts its gentle shine,",shine,night,shine,False,On silent waves that cradle the night.,On silent waves that cradle the night.,13
"The silver moon casts its gentle shine,",shine,night,shine,False,On silent waves that reflect the night.,On silent waves that reflect the night.,14
"The silver moon casts its gentle shine,",shine,tide,shine,False,On whispered waves that dance with the tide.,On whispered waves that dance with the tide.,15
"The silver moon casts its gentle shine,",shine,night,shine,False,On quiet night.,On quiet night.,16
"The silver moon casts its gentle shine,",shine,twined,shine,False,On silent waves the night is twined.,On silent waves the night is twined.,17
"The silver moon casts its gentle shine,",shine,night,shine,False,On silent waves that dream in the night.,On silent waves that dream in the night.,18
"The silver moon casts its gentle shine,",shine,pine,shine,True,On quiet nights above the pine.,On quiet nights above the pine.,19
"The silver moon casts its gentle shine,",shine,night,shine,False,On silent waves that cradle the night.,On silent waves that cradle the night.,20
"The silver moon casts its gentle shine,",shine,flight,shine,False,On a night where dreams take flight.,On a night where dreams take flight.,21
"The silver moon casts its gentle shine,",shine,entwined,shine,False,On silent waves the night is entwined.,On silent waves the night is entwined.,22
"The silver moon casts its gentle shine,",shine,sky,shine,False,On a silent night beneath the sky.,On a silent night beneath the sky.,23
"The silver moon casts its gentle shine,",shine,night,shine,False,On a velvet night.,On a velvet night.,24
"The silver moon casts its gentle shine,",shine,cloud,shine,False,On a night without a single cloud.,On a night without a single cloud.,25
"The silver moon casts its gentle shine,",shine,pine,shine,True,On a silent night above the pine.,On a silent night above the pine.,26
"The silver moon casts its gentle shine,",shine,sign,shine,True,"On midnight’s veil, a quiet sign.","On midnight’s veil, a quiet sign.",27
"The silver moon casts its gentle shine,",shine,night,shine,False,On whispered waves that cradle the night.,On whispered waves that cradle the night.,28
"The silver moon casts its gentle shine,",shine,sky,shine,False,"On a night of quiet, star-dappled sky.","On a night of quiet, star-dappled sky.",29
"The silver moon casts its gentle shine,",shine,thin,shine,False,"On whispered night winds, serene and thin.","On whispered night winds, serene and thin.",30
"The silver moon casts its gentle shine,",shine,align,shine,True,"On quiet nights, the stars all align.","On quiet nights, the stars all align.",31
"The silver moon casts its gentle shine,",shine,shine,shine,False,"On twilight's edge, the stars begin to shine.","On twilight's edge, the stars begin to shine.",32
