first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder murmurs through the drum.,And thunder murmurs through the drum.,21
"The clouds are gray, the raindrops tumble,",tumble,slumbers,tumble,False,And the world is washed in silver slumbers.,And the world is washed in silver slumbers.,22
"The clouds are gray, the raindrops tumble,",tumble,hush,tumble,False,And the world is wrapped in a gentle hush.,And the world is wrapped in a gentle hush.,23
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls with a mighty drum.,And thunder rolls with a mighty drum.,24
"The clouds are gray, the raindrops tumble,",tumble,theumbling,tumble,False,And thunder rolls beneath theumbling.,And thunder rolls beneath theumbling.,25
"The clouds are gray, the raindrops tumble,",tumble,thunder,tumble,False,And shadows stretch beneath the thunder.,And shadows stretch beneath the thunder.,26
"The clouds are gray, the raindrops tumble,",tumble,hush,tumble,False,And the world is wrapped in a gentle hush.,And the world is wrapped in a gentle hush.,27
"The clouds are gray, the raindrops tumble,",tumble,distance,tumble,False,And thunder grumbles in the distance.,And thunder grumbles in the distance.,28
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And thunder hums a distant rumble.,And thunder hums a distant rumble.,29
"The clouds are gray, the raindrops tumble,",tumble,cradle,tumble,False,And thunder murmurs through the cradle.,And thunder murmurs through the cradle.,30
"The clouds are gray, the raindrops tumble,",tumble,summer,tumble,False,And the wind whispers tales of summer.,And the wind whispers tales of summer.,31
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder rolls across the humble.,And thunder rolls across the humble.,32
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls with a mighty drum.,And thunder rolls with a mighty drum.,33
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder rolls across the humble.,And thunder rolls across the humble.,34
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And whispers of the storm are humble.,And whispers of the storm are humble.,35
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And whispers of the storm grow humble.,And whispers of the storm grow humble.,36
"The clouds are gray, the raindrops tumble,",tumble,grumbles,tumble,False,And echoes fade where the thunder grumbles.,And echoes fade where the thunder grumbles.,37
"The clouds are gray, the raindrops tumble,",tumble,timber,tumble,False,And thunder murmurs through the timber.,And thunder murmurs through the timber.,38
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,"And nature whispers, ""Time to humble.""","And nature whispers, ""Time to humble.""",39
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls like a drum.,And thunder rolls like a drum.,40
"The clouds are gray, the raindrops tumble,",tumble,gloom,tumble,False,And thunder murmurs in the gloom.,And thunder murmurs in the gloom.,41
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder murmurs through the drum.,And thunder murmurs through the drum.,42
"The clouds are gray, the raindrops tumble,",tumble,grumble,tumble,True,"But hope remains, though skies may grumble.","But hope remains, though skies may grumble.",43
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder murmurs through the humble.,And thunder murmurs through the humble.,44
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And whispers of the storm grow humble.,And whispers of the storm grow humble.,45
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder hums a distant drum.,And thunder hums a distant drum.,46
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder murmurs through the humble.,And thunder murmurs through the humble.,47
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder murmurs through the humble.,And thunder murmurs through the humble.,48
"The clouds are gray, the raindrops tumble,",tumble,hum,tumble,False,And shadows dance beneath the plumbeous hum.,And shadows dance beneath the plumbeous hum.,49
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls like a distant drum.,And thunder rolls like a distant drum.,50
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And thunder murmurs through the rumble.,And thunder murmurs through the rumble.,51
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,But hope still shines through the storm's cold drum.,But hope still shines through the storm's cold drum.,52
"The clouds are gray, the raindrops tumble,",tumble,hymn,tumble,False,And thunder hums a somber hymn.,And thunder hums a somber hymn.,53
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And thunder murmurs in the rumble.,And thunder murmurs in the rumble.,54
"The clouds are gray, the raindrops tumble,",tumble,hummel,tumble,False,And thunder growls a somber hummel.,And thunder growls a somber hummel.,55
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls like a distant drum.,And thunder rolls like a distant drum.,56
"The clouds are gray, the raindrops tumble,",tumble,hills,tumble,False,And thunder murmurs through the hollow hills.,And thunder murmurs through the hollow hills.,57
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder hums a whispered drum.,And thunder hums a whispered drum.,58
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls with a mighty drum.,And thunder rolls with a mighty drum.,59
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder murmurs through the humble.,And thunder murmurs through the humble.,60
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And whispers of the storm come rumble.,And whispers of the storm come rumble.,61
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And thunder murmurs through the rumble.,And thunder murmurs through the rumble.,62
"The clouds are gray, the raindrops tumble,",tumble,gloom,tumble,False,And thunder murmurs through the gloom.,And thunder murmurs through the gloom.,63
"The clouds are gray, the raindrops tumble,",tumble,cradle,tumble,False,And thunder murmurs through the cradle.,And thunder murmurs through the cradle.,64
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And echoes call from every humble.,And echoes call from every humble.,65
"The clouds are gray, the raindrops tumble,",tumble,hymn,tumble,False,And thunder growls a somber hymn.,And thunder growls a somber hymn.,66
"The clouds are gray, the raindrops tumble,",tumble,summer,tumble,False,And thunder murmurs through the summer.,And thunder murmurs through the summer.,67
"The clouds are gray, the raindrops tumble,",tumble,thunder,tumble,False,And shadows dance beneath the thunder.,And shadows dance beneath the thunder.,68
"The clouds are gray, the raindrops tumble,",tumble,thunder,tumble,False,And shadows dance beneath the thunder.,And shadows dance beneath the thunder.,69
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder murmurs through the drum.,And thunder murmurs through the drum.,70
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,"And thunder hums a low, solemn drum.","And thunder hums a low, solemn drum.",71
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And whispers of the storm come humble.,And whispers of the storm come humble.,72
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls like a distant drum.,And thunder rolls like a distant drum.,73
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,"But the thunder speaks in whispers, humble.","But the thunder speaks in whispers, humble.",74
"The clouds are gray, the raindrops tumble,",tumble,trees,tumble,False,And whispers weave through the dripping trees.,And whispers weave through the dripping trees.,75
"The clouds are gray, the raindrops tumble,",tumble,drumb,tumble,False,"And thunder hums a low, rumbling drumb.","And thunder hums a low, rumbling drumb.",76
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder murmurs through the humble.,And thunder murmurs through the humble.,77
"The clouds are gray, the raindrops tumble,",tumble,slumbers,tumble,False,And the world is washed in silver slumbers.,And the world is washed in silver slumbers.,78
"The clouds are gray, the raindrops tumble,",tumble,storm,tumble,False,And nature whispers of a coming storm.,And nature whispers of a coming storm.,79
"The clouds are gray, the raindrops tumble,",tumble,summer,tumble,False,And the wind whispers tales of summer.,And the wind whispers tales of summer.,80
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And whispers of the storm begin to rumble.,And whispers of the storm begin to rumble.,81
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And thunder rolls beneath the rumble.,And thunder rolls beneath the rumble.,82
"The clouds are gray, the raindrops tumble,",tumble,come,tumble,False,And whispers speak of storms to come.,And whispers speak of storms to come.,83
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And whispers of the storm are humble.,And whispers of the storm are humble.,84
"The clouds are gray, the raindrops tumble,",tumble,thunder,tumble,False,And whisper secrets to the thunder.,And whisper secrets to the thunder.,85
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And whispers of the storm come rumble.,And whispers of the storm come rumble.,86
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And whispers of the storm come rumble.,And whispers of the storm come rumble.,87
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder hums a distant drum.,And thunder hums a distant drum.,88
"The clouds are gray, the raindrops tumble,",tumble,rumble,tumble,True,And whispers of the storm come rumble.,And whispers of the storm come rumble.,89
"The clouds are gray, the raindrops tumble,",tumble,humble,tumble,True,And thunder speaks in murmurs humble.,And thunder speaks in murmurs humble.,90
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder murmurs through the drum.,And thunder murmurs through the drum.,91
"The clouds are gray, the raindrops tumble,",tumble,crumble,tumble,True,And silence hums in every crumble.,And silence hums in every crumble.,92
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls like a drum.,And thunder rolls like a drum.,93
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder rolls with a heavy drum.,And thunder rolls with a heavy drum.,94
"The clouds are gray, the raindrops tumble,",tumble,drum,tumble,False,And thunder hums a distant drum.,And thunder hums a distant drum.,95
